λ,Φ,ΔΦ,species
275.4,0.68,0.1,H
288.2,0.64,0.1,H
303.5,0.68,0.05,H
275.4,0.68,0.1,HCO
288.2,0.64,0.1,HCO
303.5,0.68,0.05,HCO
