λ,Φ,ΔΦ,species
313.0,0.8,NaN,H
334.0,0.45,NaN,H
366.0,0.2,NaN,H
313.0,0.8,NaN,HCO
334.0,0.45,NaN,HCO
366.0,0.2,NaN,HCO
