λ,Φ,ΔΦ,species
304.0,0.76,NaN,H
314.0,0.76,NaN,H
318.0,0.636,NaN,H
325.0,0.456,NaN,H
326.0,0.442,NaN,H
331.0,0.097,NaN,H
332.4,0.097,NaN,H
337.8,0.111,NaN,H
304.0,0.76,NaN,HCO
314.0,0.76,NaN,HCO
318.0,0.636,NaN,HCO
325.0,0.456,NaN,HCO
326.0,0.442,NaN,HCO
331.0,0.097,NaN,HCO
332.4,0.097,NaN,HCO
337.8,0.111,NaN,HCO
