λ,Φ,ΔΦ,species
221.5,0.87,NaN,O(1D)
228.5,0.83,NaN,O(1D)
231.0,0.83,NaN,O(1D)
235.0,0.88,NaN,O(1D)
243.5,0.88,NaN,O(1D)
221.5,0.87,NaN,O2
228.5,0.83,NaN,O2
231.0,0.83,NaN,O2
235.0,0.88,NaN,O2
243.5,0.88,NaN,O2
