λ,Φ,ΔΦ,species
248.0,0.64,0.2,NO3
308.0,0.96,0.15,NO3
352.5,1.03,0.15,NO3
248.0,0.64,0.2,NO2
308.0,0.96,0.15,NO2
352.5,1.03,0.15,NO2
