λ,σ,Δσ
200.0,9.5e-18,1.9e-18
220.0,9.1e-18,1.2e-18
242.0,8.48e-18,7.2e-19
263.0,7.9e-18,9.5e-19
298.0,7.49e-18,4.0e-19
