λ,Φ,ΔΦ,species
193.0,0.73,0.08,O(3P)
222.0,0.17,0.08,O(3P)
248.0,0.1,NaN,O(3P)
308.0,0.05,NaN,O(3P)
193.0,0.73,0.08,ClONO
222.0,0.17,0.08,ClONO
248.0,0.1,NaN,ClONO
308.0,0.05,NaN,ClONO
