λ,Φ,ΔΦ,species
248.0,0.35,0.08,Br
266,0.65,0.14,Br
308.0,0.62,0.11,Br
355.0,0.77,0.19,Br
248.0,0.66,0.15,O(3P)
266.0,0.18,0.04,O(3P)
308.0,0.13,0.03,O(3P)
355.0,0.02,NaN,O(3P)
