λ,Φ,ΔΦ,species
280.0,1.0,NaN,total
290.0,1.0,NaN,total
300.0,1.0,NaN,total
310.0,1.0,NaN,total
320.0,1.0,NaN,total
330.0,1.0,NaN,total
340.0,1.0,NaN,total
350.0,1.0,NaN,total
360.0,1.0,NaN,total
370.0,1.0,NaN,total
380.0,1.0,NaN,total
390.0,1.0,NaN,total
400.0,1.0,NaN,total
