λ,σ,Δσ
184.9,1.7e-17,NaN
193.0,1.7e-17,NaN
222.0,1.2e-17,NaN
248.0,7.6e-18,NaN
253.6,5.9e-18,NaN
266.0,1.5e-18,NaN
302.1,1.0e-19,NaN
308.0,1.0e-19,NaN
312.6,1.0e-19,NaN
