λ,σ,Δσ
18.0,2.27e-17,NaN
20.0,3.67e-17,NaN
22.0,4.08e-17,NaN
24.0,4.52e-17,NaN
26.0,5.07e-17,NaN
28.0,5.75e-17,NaN
30.0,6.37e-17,NaN
32.0,6.53e-17,NaN
34.0,6.65e-17,NaN
36.0,6.77e-17,NaN
38.0,6.88e-17,NaN
40.0,6.87e-17,NaN
42.0,6.8e-17,NaN
44.0,6.72e-17,NaN
46.0,6.63e-17,NaN
48.0,6.6e-17,NaN
50.0,6.9e-17,NaN
52.0,7.66e-17,NaN
54.0,9.0e-17,NaN
56.0,9.28e-17,NaN
58.0,9.7e-17,NaN
60.0,8.92e-17,NaN
62.0,8.2e-17,NaN
64.0,8.18e-17,NaN
66.0,6.5e-17,NaN
68.0,7.5e-17,NaN
70.0,7.47e-17,NaN
72.0,6.95e-17,NaN
74.0,6.48e-17,NaN
