 int. wave (nm)     cross-section       phi
    1     121.5        8.8883E-17    0.5000
    2     116.7        9.3523E-17    0.5000
    3     117.3        9.2943E-17    0.5000
    4     117.9        9.2363E-17    0.5000
    5     118.7        9.1590E-17    0.5000
    6     119.4        9.0913E-17    0.5000
    7     120.2        9.0140E-17    0.5000
    8     120.8        8.9560E-17    0.5000
    9     121.6        8.8787E-17    0.5000
   10     122.3        8.8110E-17    0.5000
   11     123.1        8.7337E-17    0.5000
   12     123.8        8.6660E-17    0.5000
   13     124.6        8.5887E-17    0.5000
   14     125.4        8.5113E-17    0.5000
   15     126.2        8.4340E-17    0.5000
   16     127.0        8.3567E-17    0.5000
   17     127.8        8.2793E-17    0.5000
   18     128.6        8.2020E-17    0.5000
   19     129.4        8.1247E-17    0.5000
   20     130.3        8.0377E-17    0.5000
   21     131.1        7.9603E-17    0.5000
   22     132.0        7.8733E-17    0.5000
   23     132.9        7.7863E-17    0.5000
   24     133.8        7.6993E-17    0.5000
   25     134.6        7.6220E-17    0.5000
   26     135.6        7.5253E-17    0.5000
   27     136.5        7.4383E-17    0.5000
   28     137.4        7.3513E-17    0.5000
   29     138.4        7.2547E-17    0.5000
   30     139.9        7.1097E-17    0.5000
   31     141.8        6.9260E-17    0.5000
   32     143.9        6.7230E-17    0.5000
   33     145.9        6.5297E-17    0.5000
   34     148.1        6.3170E-17    0.5000
   35     150.4        6.0947E-17    0.5000
   36     152.6        5.8820E-17    0.5000
   37     155.0        5.6500E-17    0.5000
   38     157.4        5.4180E-17    0.5000
   39     160.0        5.1667E-17    0.5000
   40     162.6        4.9153E-17    0.5000
   41     165.3        4.6543E-17    0.5000
   42     168.1        4.3837E-17    0.5000
   43     170.9        4.1130E-17    0.5000
   44     173.1        3.9003E-17    0.5000
   45     174.6        3.7553E-17    0.5000
   46     176.2        3.6007E-17    0.5000
   47     177.8        3.4460E-17    0.5000
   48     179.4        3.2913E-17    0.5000
   49     181.0        3.1367E-17    0.5000
   50     182.7        2.9723E-17    0.5000
   51     184.3        2.8177E-17    0.5000
   52     186.1        2.6437E-17    0.5000
   53     187.8        2.4793E-17    0.5000
   54     189.6        2.3053E-17    0.5000
   55     191.4        2.1313E-17    0.5000
   56     193.2        1.9573E-17    0.5000
   57     195.1        1.7737E-17    0.5000
   58     197.0        1.5900E-17    0.5000
   59     199.0        1.3967E-17    0.5000
   60     201.0        1.2230E-17    0.5000
   61     203.1        1.0613E-17    0.5000
   62     205.1        9.0730E-18    0.5000
   63     207.3        7.3790E-18    0.5000
   64     209.4        5.7620E-18    0.5000
   65     211.6        4.6600E-18    0.5000
   66     213.9        3.7400E-18    0.5000
   67     216.2        2.8200E-18    0.5000
   68     218.6        1.8600E-18    0.5000
   69     221.0        1.2500E-18    0.5000
   70     223.5        1.1250E-18    0.5000
   71     226.0        1.0000E-18    0.5000
   72     228.6        8.7000E-19    0.5000
   73     231.2        8.2400E-19    0.5000
   74     233.9        8.7800E-19    0.5000
   75     236.7        9.3400E-19    0.5000
   76     239.5        9.9000E-19    0.5000
   77     242.4        1.0480E-18    0.5000
   78     245.4        1.1080E-18    0.5000
   79     248.5        1.1700E-18    0.5000
   80     251.6        1.1680E-18    0.5000
   81     254.8        1.1040E-18    0.5000
   82     258.1        1.0380E-18    0.5000
   83     261.4        9.7200E-19    0.5000
   84     264.9        9.0200E-19    0.5000
   85     268.5        8.3000E-19    0.5000
   86     272.1        7.3700E-19    0.5000
   87     275.9        6.2300E-19    0.5000
   88     279.7        5.0900E-19    0.5000
   89     283.7        4.2600E-19    0.5000
   90     287.8        3.4400E-19    0.5000
   91     292.0        2.7000E-19    0.5000
   92     296.3        2.0550E-19    0.5000
   93     300.8        1.4280E-19    0.5000
   94     305.3        1.0230E-19    0.5000
   95     310.0        6.0000E-20    0.5000
   96     315.0        5.6753E-20    0.5000
   97     320.0        5.3506E-20    0.5000
   98     325.0        5.0260E-20    0.5000
   99     330.0        4.7013E-20    0.5000
  100     335.0        4.3766E-20    0.5000
  101     340.0        4.0519E-20    0.5000
  102     345.0        3.7273E-20    0.5000
  103     350.0        3.4026E-20    0.5000
  104     355.0        3.0779E-20    0.5000
  105     360.0        2.7532E-20    0.5000
  106     365.0        2.4286E-20    0.5000
  107     370.0        2.1039E-20    0.5000
  108     375.0        1.7792E-20    0.5000
  109     380.0        1.4545E-20    0.5000
  110     385.0        1.1299E-20    0.5000
  111     390.0        9.7287E-21    1.0000
  112     395.0        9.2611E-21    1.0000
  113     400.0        8.7934E-21    1.0000
  114     405.0        8.3257E-21    1.0000
  115     410.0        7.8580E-21    1.0000
  116     415.0        7.3903E-21    1.0000
  117     420.0        6.9227E-21    1.0000
  118     425.0        6.4550E-21    1.0000
  119     430.0        5.9873E-21    1.0000
  120     435.0        5.5196E-21    1.0000
  121     440.0        5.0519E-21    1.0000
  122     445.0        4.5843E-21    1.0000
  123     450.0        4.1166E-21    1.0000
  124     455.0        3.6489E-21    1.0000
  125     460.0        3.1812E-21    1.0000
  126     465.0        2.7135E-21    1.0000
  127     470.0        2.2459E-21    1.0000
  128     475.0        1.7782E-21    1.0000
  129     480.0        1.3105E-21    1.0000
  130     485.0        8.4282E-22    1.0000
  131     490.0        3.7514E-22    1.0000
  132     495.0        0.0000E+00    1.0000
  133     500.0        0.0000E+00    0.0000
  134     505.0        0.0000E+00    0.0000
  135     510.0        0.0000E+00    0.0000
  136     515.0        0.0000E+00    0.0000
  137     520.0        0.0000E+00    0.0000
  138     525.0        0.0000E+00    0.0000
  139     530.0        0.0000E+00    0.0000
  140     535.0        0.0000E+00    0.0000
  141     540.0        0.0000E+00    0.0000
  142     545.0        0.0000E+00    0.0000
  143     550.0        0.0000E+00    0.0000
  144     555.0        0.0000E+00    0.0000
  145     560.0        0.0000E+00    0.0000
  146     565.0        0.0000E+00    0.0000
  147     570.0        0.0000E+00    0.0000
  148     575.0        0.0000E+00    0.0000
  149     580.0        0.0000E+00    0.0000
  150     585.0        0.0000E+00    0.0000
  151     590.0        0.0000E+00    0.0000
  152     595.0        0.0000E+00    0.0000
  153     600.0        0.0000E+00    0.0000
  154     605.0        0.0000E+00    0.0000
