 int. wave (nm)     cross-section       phi
    1     121.5        2.5080E-17    1.0000
    2     116.7        2.5796E-17    1.0000
    3     117.3        2.5707E-17    1.0000
    4     117.9        2.5617E-17    1.0000
    5     118.7        2.5498E-17    1.0000
    6     119.4        2.5393E-17    1.0000
    7     120.2        2.5274E-17    1.0000
    8     120.8        2.5184E-17    1.0000
    9     121.6        2.5065E-17    1.0000
   10     122.3        2.4960E-17    1.0000
   11     123.1        2.4841E-17    1.0000
   12     123.8        2.4737E-17    1.0000
   13     124.6        2.4617E-17    1.0000
   14     125.4        2.4498E-17    1.0000
   15     126.2        2.4378E-17    1.0000
   16     127.0        2.4259E-17    1.0000
   17     127.8        2.4140E-17    1.0000
   18     128.6        2.4020E-17    1.0000
   19     129.4        2.3901E-17    1.0000
   20     130.3        2.3767E-17    1.0000
   21     131.1        2.3647E-17    1.0000
   22     132.0        2.3513E-17    1.0000
   23     132.9        2.3379E-17    1.0000
   24     133.8        2.3244E-17    1.0000
   25     134.6        2.3125E-17    1.0000
   26     135.6        2.2976E-17    1.0000
   27     136.5        2.2841E-17    1.0000
   28     137.4        2.2707E-17    1.0000
   29     138.4        2.2558E-17    1.0000
   30     139.9        2.2334E-17    1.0000
   31     141.8        2.2050E-17    1.0000
   32     143.9        2.1737E-17    1.0000
   33     145.9        2.1439E-17    1.0000
   34     148.1        2.1110E-17    1.0000
   35     150.4        2.0767E-17    1.0000
   36     152.6        2.0439E-17    1.0000
   37     155.0        2.0081E-17    1.0000
   38     157.4        1.9723E-17    1.0000
   39     160.0        1.9335E-17    1.0000
   40     162.6        1.8947E-17    1.0000
   41     165.3        1.8544E-17    1.0000
   42     168.1        1.8126E-17    1.0000
   43     170.9        1.7708E-17    1.0000
   44     173.1        1.7380E-17    1.0000
   45     174.6        1.7156E-17    1.0000
   46     176.2        1.6917E-17    1.0000
   47     177.8        1.6678E-17    1.0000
   48     179.4        1.6440E-17    1.0000
   49     181.0        1.6201E-17    1.0000
   50     182.7        1.5947E-17    1.0000
   51     184.3        1.5708E-17    1.0000
   52     186.1        1.5440E-17    1.0000
   53     187.8        1.5186E-17    1.0000
   54     189.6        1.4732E-17    1.0000
   55     191.4        1.3862E-17    1.0000
   56     193.2        1.2989E-17    1.0000
   57     195.1        1.1887E-17    1.0000
   58     197.0        1.0784E-17    1.0000
   59     199.0        9.6494E-18    1.0000
   60     201.0        8.5673E-18    1.0000
   61     203.1        7.4310E-18    1.0000
   62     205.1        6.3195E-18    1.0000
   63     207.3        5.0881E-18    1.0000
   64     209.4        4.1532E-18    1.0000
   65     211.6        3.6863E-18    1.0000
   66     213.9        3.1992E-18    1.0000
   67     216.2        2.9776E-18    1.0000
   68     218.6        2.7464E-18    1.0000
   69     221.0        2.5892E-18    1.0000
   70     223.5        2.4448E-18    1.0000
   71     226.0        2.3005E-18    1.0000
   72     228.6        2.1504E-18    1.0000
   73     231.2        2.0337E-18    1.0000
   74     233.9        1.9299E-18    1.0000
   75     236.7        1.8223E-18    1.0000
   76     239.5        1.7148E-18    1.0000
   77     242.4        1.5070E-18    1.0000
   78     245.4        1.2826E-18    1.0000
   79     248.5        1.1044E-18    1.0000
   80     251.6        9.4585E-19    1.0000
   81     254.8        8.1101E-19    1.0000
   82     258.1        6.9659E-19    1.0000
   83     261.4        5.9414E-19    1.0000
   84     264.9        5.0716E-19    1.0000
   85     268.5        4.3691E-19    1.0000
   86     272.1        3.8169E-19    1.0000
   87     275.9        3.4543E-19    1.0000
   88     279.7        3.2152E-19    1.0000
   89     283.7        3.0243E-19    1.0000
   90     287.8        2.8681E-19    1.0000
   91     292.0        2.7083E-19    1.0000
   92     296.3        2.4671E-19    1.0000
   93     300.8        2.2737E-19    1.0000
   94     305.3        2.0542E-19    1.0000
   95     310.0        1.8622E-19    1.0000
   96     315.0        1.7022E-19    1.0000
   97     320.0        1.4727E-19    1.0000
   98     325.0        1.3561E-19    1.0000
   99     330.0        1.1835E-19    1.0000
  100     335.0        1.0890E-19    1.0000
  101     340.0        9.9731E-20    1.0000
  102     345.0        9.5015E-20    1.0000
  103     350.0        8.7485E-20    1.0000
  104     355.0        8.5238E-20    1.0000
  105     360.0        7.8427E-20    1.0000
