 int. wave (nm)     cross-section       phi
    1     121.5        1.8690E-17    0.6100
    2     116.7        2.3343E-17    0.6100
    3     117.3        2.2317E-17    0.6100
    4     117.9        2.1291E-17    0.6100
    5     118.7        1.9923E-17    0.6100
    6     119.4        1.8726E-17    0.6100
    7     120.2        1.7832E-17    0.6100
    8     120.8        1.8228E-17    0.6100
    9     121.6        1.8756E-17    0.6100
   10     122.3        1.9218E-17    0.6100
   11     123.1        1.9746E-17    0.6100
   12     123.8        2.0208E-17    0.6100
   13     124.6        2.0736E-17    0.6100
   14     125.4        2.1264E-17    0.6100
   15     126.2        2.1792E-17    0.6100
   16     127.0        2.2320E-17    0.6100
   17     127.8        2.2848E-17    0.6100
   18     128.6        2.3376E-17    0.6100
   19     129.4        2.3904E-17    0.6100
   20     130.3        2.4114E-17    0.6100
   21     131.1        2.3618E-17    0.6100
   22     132.0        2.3060E-17    0.6100
   23     132.9        2.2502E-17    0.6100
   24     133.8        2.1944E-17    0.6100
   25     134.6        2.1448E-17    0.6100
   26     135.6        2.0828E-17    0.6100
   27     136.5        2.0270E-17    0.6100
   28     137.4        1.9712E-17    0.6100
   29     138.4        1.9092E-17    0.6100
   30     139.9        1.8162E-17    0.6100
   31     141.8        1.7632E-17    0.6100
   32     143.9        1.7086E-17    0.6100
   33     145.9        1.6566E-17    0.6100
   34     148.1        1.5994E-17    0.6100
   35     150.4        1.5676E-17    0.6100
   36     152.6        1.6644E-17    0.6100
   37     155.0        1.7700E-17    0.6100
   38     157.4        1.8756E-17    0.6100
   39     160.0        1.9900E-17    0.6100
   40     162.6        2.0576E-17    0.6100
   41     165.3        2.1212E-17    0.6100
   42     168.1        2.1324E-17    0.6100
   43     170.9        1.9978E-17    0.6100
   44     173.1        1.6502E-17    0.6100
   45     174.6        1.4132E-17    0.6100
   46     176.2        1.2228E-17    0.6100
   47     177.8        1.0532E-17    0.6100
   48     179.4        8.8360E-18    0.6100
   49     181.0        6.8200E-18    0.6100
   50     182.7        4.4740E-18    0.6100
   51     184.3        2.2660E-18    0.6100
   52     186.1        3.4414E-18    0.6100
   53     187.8        6.7509E-18    0.6100
   54     189.6        1.0255E-17    0.6100
   55     191.4        9.5568E-18    0.6100
   56     193.2        8.8584E-18    0.6100
   57     195.1        8.1094E-18    0.6100
   58     197.0        7.1480E-18    0.6100
   59     199.0        6.1360E-18    0.6100
   60     201.0        5.2380E-18    0.6100
   61     203.1        4.4148E-18    0.6100
