 int. wave (nm)     cross-section       phi
    1     121.5        1.7529E-17    0.3981
    2     116.7        2.1511E-17    0.2711
    3     117.3        2.2562E-17    0.2869
    4     117.9        1.9308E-17    0.3026
    5     118.7        1.7833E-17    0.3240
    6     119.4        1.7481E-17    0.3424
    7     120.2        1.7605E-17    0.3635
    8     120.8        1.7936E-17    0.3796
    9     121.6        1.6474E-17    0.3957
   10     122.3        1.8790E-17    0.3155
   11     123.1        1.8479E-17    0.2308
   12     123.8        1.8206E-17    0.1567
   13     124.6        1.7830E-17    0.0971
   14     125.4        1.7327E-17    0.0869
   15     126.2        1.6824E-17    0.0767
   16     127.0        1.6321E-17    0.0665
   17     127.8        1.5786E-17    0.0563
   18     128.6        1.5196E-17    0.0461
   19     129.4        1.4605E-17    0.0358
   20     130.3        1.4000E-17    0.0243
   21     131.1        1.3722E-17    0.0148
   22     132.0        1.3222E-17    0.0046
   23     132.9        1.1333E-17    0.0000
   24     133.8        9.7577E-18    0.0000
   25     134.6        8.7885E-18    0.0000
   26     135.6        7.5769E-18    0.0000
   27     136.5        5.4812E-18    0.0000
   28     137.4        2.8000E-18    0.0000
   29     138.4        1.8000E-18    0.0000
   30     139.9        7.3200E-19    0.0000
   31     141.8        2.0000E-19    0.0000
   32     143.9        2.7600E-20    0.0000
   33     145.9        3.3200E-21    0.0000
   34     148.1        2.6060E-22    0.0000
   35     150.4        3.2000E-23    0.0000
   36     152.6        1.3600E-23    0.0000
   37     155.0        8.1000E-24    0.0000
   38     157.4        6.9800E-24    0.0000
   39     160.0        6.0000E-24    0.0000
   40     162.6        5.7920E-24    0.0000
   41     165.3        5.5760E-24    0.0000
   42     168.1        5.3520E-24    0.0000
   43     170.9        5.1280E-24    0.0000
   44     173.1        4.9520E-24    0.0000
   45     174.6        4.8320E-24    0.0000
   46     176.2        4.7040E-24    0.0000
   47     177.8        4.5760E-24    0.0000
   48     179.4        4.4480E-24    0.0000
   49     181.0        4.3200E-24    0.0000
   50     182.7        4.1840E-24    0.0000
   51     184.3        4.0560E-24    0.0000
   52     186.1        3.8284E-24    0.0000
   53     187.8        3.5632E-24    0.0000
   54     189.6        3.2824E-24    0.0000
   55     191.4        3.0016E-24    0.0000
   56     193.2        2.7208E-24    0.0000
   57     195.1        2.4244E-24    0.0000
   58     197.0        2.1280E-24    0.0000
   59     199.0        1.8160E-24    0.0000
   60     201.0        1.5040E-24    0.0000
   61     203.1        1.1764E-24    0.0000
   62     205.1        8.6440E-25    0.0000
   63     207.3        5.2120E-25    0.0000
   64     209.4        1.9360E-25    0.0000
   65     211.6        9.5897E-26    0.0000
   66     213.9        9.0000E-26    0.0000
   67     216.2        8.4103E-26    0.0000
   68     218.6        7.7949E-26    0.0000
   69     221.0        7.1795E-26    0.0000
   70     223.5        6.5385E-26    0.0000
   71     226.0        5.8974E-26    0.0000
   72     228.6        5.2308E-26    0.0000
   73     231.2        4.5641E-26    0.0000
   74     233.9        3.8718E-26    0.0000
