 int. wave (nm)     cross-section       phi
    1     121.5        2.5605E-17    0.5000
    2     116.7        2.6366E-17    0.5000
    3     117.3        2.6271E-17    0.5000
    4     117.9        2.6176E-17    0.5000
    5     118.7        2.6049E-17    0.5000
    6     119.4        2.5938E-17    0.5000
    7     120.2        2.5811E-17    0.5000
    8     120.8        2.5716E-17    0.5000
    9     121.6        2.5589E-17    0.5000
   10     122.3        2.5479E-17    0.5000
   11     123.1        2.5352E-17    0.5000
   12     123.8        2.5241E-17    0.5000
   13     124.6        2.5114E-17    0.5000
   14     125.4        2.4987E-17    0.5000
   15     126.2        2.4860E-17    0.5000
   16     127.0        2.4734E-17    0.5000
   17     127.8        2.4607E-17    0.5000
   18     128.6        2.4480E-17    0.5000
   19     129.4        2.4353E-17    0.5000
   20     130.3        2.4211E-17    0.5000
   21     131.1        2.4084E-17    0.5000
   22     132.0        2.3941E-17    0.5000
   23     132.9        2.3799E-17    0.5000
   24     133.8        2.3656E-17    0.5000
   25     134.6        2.3529E-17    0.5000
   26     135.6        2.3371E-17    0.5000
   27     136.5        2.3228E-17    0.5000
   28     137.4        2.3085E-17    0.5000
   29     138.4        2.2927E-17    0.5000
   30     139.9        2.2689E-17    0.5000
   31     141.8        2.2388E-17    0.5000
   32     143.9        2.2055E-17    0.5000
   33     145.9        2.1738E-17    0.5000
   34     148.1        2.1390E-17    0.5000
   35     150.4        2.1025E-17    0.5000
   36     152.6        2.0676E-17    0.5000
   37     155.0        2.0296E-17    0.5000
   38     157.4        1.9916E-17    0.5000
   39     160.0        1.9504E-17    0.5000
   40     162.6        1.9092E-17    0.5000
   41     165.3        1.8664E-17    0.5000
   42     168.1        1.8220E-17    0.5000
   43     170.9        1.7776E-17    0.5000
   44     173.1        1.7428E-17    0.5000
   45     174.6        1.7190E-17    0.5000
   46     176.2        1.6936E-17    0.5000
   47     177.8        1.6683E-17    0.5000
   48     179.4        1.6429E-17    0.5000
   49     181.0        1.6175E-17    0.5000
   50     182.7        1.5906E-17    0.5000
   51     184.3        1.5652E-17    0.5000
   52     186.1        1.5367E-17    0.5000
   53     187.8        1.5098E-17    0.5000
   54     189.6        1.4813E-17    0.5000
   55     191.4        1.4527E-17    0.5000
   56     193.2        1.4242E-17    0.5000
   57     195.1        1.3941E-17    0.5000
   58     197.0        1.3640E-17    0.5000
