 int. wave (nm)     cross-section       phi
    1     121.5        2.5786E-18    1.0000
    2     116.7        9.3773E-18    1.0000
    3     117.3        9.1097E-18    1.0000
    4     117.9        8.4251E-18    1.0000
    5     118.7        7.1259E-18    1.0000
    6     119.4        5.9891E-18    1.0000
    7     120.2        4.6898E-18    1.0000
    8     120.8        3.7154E-18    1.0000
    9     121.6        2.4162E-18    1.0000
   10     122.3        1.8929E-18    1.0000
   11     123.1        2.4889E-18    1.0000
   12     123.8        3.0104E-18    1.0000
   13     124.6        3.6063E-18    1.0000
   14     125.4        2.0796E-18    1.0000
   15     126.2        1.9086E-18    1.0000
   16     127.0        1.8143E-18    1.0000
   17     127.8        7.9289E-18    1.0000
   18     128.6        1.5150E-17    1.0000
   19     129.4        1.9938E-18    1.0000
   20     130.3        1.5975E-18    1.0000
   21     131.1        1.2453E-18    1.0000
   22     132.0        1.1508E-18    1.0000
   23     132.9        3.1439E-17    1.0000
   24     133.8        1.2311E-17    1.0000
   25     134.6        1.0414E-18    1.0000
   26     135.6        9.5375E-19    1.0000
   27     136.5        1.3387E-17    1.0000
   28     137.4        1.6879E-16    1.0000
   29     138.4        2.1075E-16    1.0000
   30     139.9        1.3419E-18    1.0000
   31     141.8        1.5696E-17    1.0000
   32     143.9        7.9003E-18    1.0000
   33     145.9        2.4261E-18    1.0000
   34     148.1        2.2773E-18    1.0000
   35     150.4        2.1218E-18    1.0000
   36     152.6        2.3897E-18    1.0000
   37     155.0        2.6680E-18    1.0000
   38     157.4        2.9614E-18    1.0000
   39     160.0        3.2913E-18    1.0000
   40     162.6        3.4863E-18    1.0000
   41     165.3        3.7257E-18    1.0000
   42     168.1        3.8163E-18    1.0000
   43     170.9        3.4833E-18    1.0000
   44     173.1        3.3639E-18    1.0000
   45     174.6        3.2448E-18    1.0000
   46     176.2        3.0555E-18    1.0000
   47     177.8        2.8252E-18    1.0000
   48     179.4        2.5611E-18    1.0000
   49     181.0        2.3160E-18    1.0000
   50     182.7        2.0646E-18    1.0000
   51     184.3        1.8430E-18    1.0000
   52     186.1        1.6033E-18    1.0000
   53     187.8        1.4214E-18    1.0000
   54     189.6        1.2544E-18    1.0000
   55     191.4        1.1224E-18    1.0000
   56     193.2        9.6273E-19    1.0000
   57     195.1        7.8984E-19    1.0000
   58     197.0        6.5129E-19    1.0000
   59     199.0        5.2962E-19    1.0000
   60     201.0        4.2780E-19    1.0000
   61     203.1        3.4541E-19    1.0000
   62     205.1        2.7518E-19    1.0000
   63     207.3        2.0738E-19    1.0000
   64     209.4        1.5918E-19    1.0000
   65     211.6        1.2351E-19    1.0000
   66     213.9        9.2277E-20    1.0000
   67     216.2        6.1711E-20    1.0000
   68     218.6        5.7893E-20    1.0000
   69     221.0        5.4076E-20    1.0000
   70     223.5        7.2025E-20    1.0000
   71     226.0        1.1392E-19    1.0000
   72     228.6        1.5749E-19    1.0000
   73     231.2        2.0106E-19    1.0000
   74     233.9        2.4630E-19    1.0000
   75     236.7        8.2398E-20    1.0000
   76     239.5        7.4097E-20    1.0000
   77     242.4        5.8044E-20    1.0000
   78     245.4        5.1422E-20    1.0000
   79     248.5        6.0292E-20    1.0000
   80     251.6        7.6556E-20    1.0000
   81     254.8        9.4764E-20    1.0000
   82     258.1        1.2192E-19    1.0000
   83     261.4        1.5538E-19    1.0000
   84     264.9        1.8963E-19    1.0000
   85     268.5        2.2417E-19    1.0000
   86     272.1        2.5654E-19    1.0000
   87     275.9        2.8479E-19    1.0000
   88     279.7        3.0483E-19    1.0000
   89     283.7        3.1109E-19    1.0000
   90     287.8        2.9692E-19    1.0000
   91     292.0        2.7504E-19    1.0000
   92     296.3        2.4164E-19    1.0000
   93     300.8        2.0294E-19    1.0000
   94     305.3        1.6445E-19    1.0000
   95     310.0        1.3799E-19    1.0000
   96     315.0        1.1753E-19    1.0000
   97     320.0        1.0691E-19    1.0000
   98     325.0        1.0516E-19    1.0000
   99     330.0        1.0968E-19    1.0000
  100     335.0        1.1340E-19    1.0000
  101     340.0        1.2160E-19    1.0000
  102     345.0        1.2447E-19    1.0000
  103     350.0        1.2563E-19    1.0000
  104     355.0        1.2161E-19    1.0000
  105     360.0        1.1690E-19    1.0000
  106     365.0        1.0827E-19    1.0000
  107     370.0        9.5449E-20    1.0000
  108     375.0        8.3667E-20    1.0000
  109     380.0        7.0366E-20    1.0000
  110     385.0        5.7764E-20    1.0000
  111     390.0        4.4893E-20    1.0000
  112     395.0        3.3314E-20    1.0000
  113     400.0        2.4747E-20    1.0000
  114     405.0        1.7127E-20    1.0000
  115     410.0        1.0829E-20    1.0000
  116     415.0        6.3570E-21    1.0000
  117     420.0        3.3293E-21    1.0000
  118     425.0        1.3087E-21    1.0000
  119     430.0        1.2551E-21    1.0000
  120     435.0        1.2015E-21    1.0000
  121     440.0        1.1479E-21    1.0000
  122     445.0        1.0942E-21    1.0000
  123     450.0        1.0406E-21    1.0000
  124     455.0        9.8701E-22    1.0000
  125     460.0        9.3340E-22    1.0000
  126     465.0        8.7978E-22    1.0000
  127     470.0        8.2617E-22    1.0000
  128     475.0        7.7255E-22    1.0000
  129     480.0        7.1894E-22    1.0000
  130     485.0        6.6533E-22    1.0000
  131     490.0        6.1171E-22    1.0000
  132     495.0        5.5810E-22    1.0000
  133     500.0        5.0448E-22    1.0000
  134     505.0        4.7394E-22    1.0000
  135     510.0        4.4550E-22    1.0000
  136     515.0        4.1706E-22    1.0000
  137     520.0        3.9759E-22    1.0000
  138     525.0        3.9157E-22    1.0000
  139     530.0        3.8554E-22    1.0000
  140     535.0        3.7952E-22    1.0000
  141     540.0        3.7349E-22    1.0000
  142     545.0        3.6747E-22    1.0000
  143     550.0        3.6145E-22    1.0000
  144     555.0        3.5542E-22    1.0000
  145     560.0        3.4940E-22    1.0000
  146     565.0        3.4337E-22    1.0000
  147     570.0        3.3735E-22    1.0000
  148     575.0        3.3133E-22    1.0000
  149     580.0        3.2530E-22    1.0000
  150     585.0        3.1928E-22    1.0000
  151     590.0        3.1325E-22    1.0000
  152     595.0        3.0723E-22    1.0000
  153     600.0        3.0120E-22    1.0000
  154     605.0        2.9518E-22    1.0000
  155     610.0        2.8916E-22    1.0000
  156     615.0        2.8313E-22    1.0000
  157     620.0        2.7711E-22    1.0000
  158     625.0        2.7108E-22    1.0000
  159     630.0        2.6506E-22    1.0000
  160     635.0        2.5904E-22    1.0000
  161     640.0        2.5301E-22    1.0000
  162     645.0        2.4699E-22    1.0000
  163     650.0        2.4096E-22    1.0000
  164     655.0        2.3494E-22    1.0000
  165     660.0        2.2892E-22    1.0000
  166     665.0        2.2289E-22    1.0000
  167     670.0        2.1687E-22    1.0000
  168     675.0        2.1084E-22    1.0000
  169     680.0        2.0482E-22    1.0000
  170     685.0        1.9880E-22    1.0000
  171     690.0        1.9277E-22    1.0000
  172     695.0        1.8675E-22    1.0000
  173     700.0        1.8072E-22    1.0000
  174     705.0        1.7470E-22    1.0000
  175     710.0        1.6867E-22    1.0000
  176     715.0        1.6265E-22    1.0000
  177     720.0        1.5663E-22    1.0000
  178     725.0        1.5060E-22    1.0000
  179     730.0        1.4458E-22    1.0000
  180     735.0        1.3855E-22    1.0000
  181     740.0        1.3253E-22    1.0000
  182     745.0        1.2651E-22    1.0000
  183     750.0        1.2048E-22    1.0000
  184     755.0        1.1446E-22    1.0000
  185     760.0        1.0843E-22    1.0000
  186     765.0        1.0241E-22    1.0000
  187     770.0        9.6386E-23    1.0000
  188     775.0        9.0361E-23    1.0000
  189     780.0        8.4337E-23    1.0000
  190     785.0        7.8313E-23    1.0000
  191     790.0        7.2289E-23    1.0000
  192     795.0        6.6265E-23    1.0000
  193     800.0        6.0241E-23    1.0000
  194     805.0        5.4217E-23    1.0000
  195     810.0        4.8193E-23    1.0000
  196     815.0        4.2169E-23    1.0000
  197     820.0        3.6145E-23    1.0000
  198     825.0        3.0120E-23    1.0000
  199     830.0        2.4096E-23    1.0000
  200     835.0        1.8072E-23    1.0000
  201     840.0        1.2048E-23    1.0000
  202     845.0        6.0241E-24    1.0000
  203     850.0        1.2416E-37    1.0000
