 int. wave (nm)     cross-section       phi
   69     221.0        1.7139E-21    0.9572
   70     223.5        1.6684E-21    0.9583
   71     226.0        1.6228E-21    0.9594
   72     228.6        1.5754E-21    0.9606
   73     231.2        1.5280E-21    0.9618
   74     233.9        1.4788E-21    0.9630
   75     236.7        1.4278E-21    0.9643
   76     239.5        1.3768E-21    0.9656
   77     242.4        1.3239E-21    0.9669
   78     245.4        1.2693E-21    0.9683
   79     248.5        1.2128E-21    0.9697
   80     251.6        1.1563E-21    0.9711
   81     254.8        1.0980E-21    0.9726
   82     258.1        1.0379E-21    0.9741
   83     261.4        9.7772E-22    0.9756
   84     264.9        9.1394E-22    0.9772
   85     268.5        8.4834E-22    0.9788
   86     272.1        7.8274E-22    0.9804
   87     275.9        7.1350E-22    0.9822
   88     279.7        6.4425E-22    0.9839
   89     283.7        5.7136E-22    0.9857
   90     287.8        4.9665E-22    0.9876
   91     292.0        4.2012E-22    0.9895
   92     296.3        3.4176E-22    0.9915
   93     300.8        2.5976E-22    0.9935
   94     305.3        1.7776E-22    0.9956
   95     310.0        9.2112E-23    0.9977
   96     315.0        1.0000E-24    1.0000
   97     320.0        9.9522E-24    0.9502
   98     325.0        9.9043E-24    0.9505
   99     330.0        9.8565E-24    0.9507
  100     335.0        9.8087E-24    0.9510
  101     340.0        9.7609E-24    0.9512
  102     345.0        9.7130E-24    0.9514
  103     350.0        9.6652E-24    0.9517
  104     355.0        9.6174E-24    0.9519
  105     360.0        9.5696E-24    0.9522
  106     365.0        9.5217E-24    0.9524
  107     370.0        9.4739E-24    0.9527
  108     375.0        9.4261E-24    0.9529
  109     380.0        9.3783E-24    0.9531
  110     385.0        9.3304E-24    0.9534
  111     390.0        9.2826E-24    0.9536
  112     395.0        9.2348E-24    0.9539
  113     400.0        9.1870E-24    0.9541
  114     405.0        9.1391E-24    0.9543
  115     410.0        9.0913E-24    0.9546
  116     415.0        9.0435E-24    0.9548
  117     420.0        8.9957E-24    0.9551
  118     425.0        8.9478E-24    0.9553
  119     430.0        8.9000E-24    0.9556
  120     435.0        8.8522E-24    0.9558
  121     440.0        8.8043E-24    0.9560
  122     445.0        8.7565E-24    0.9563
  123     450.0        8.7087E-24    0.9565
  124     455.0        8.6609E-24    0.9568
  125     460.0        8.6130E-24    0.9570
  126     465.0        8.5652E-24    0.9572
  127     470.0        8.5174E-24    0.9575
  128     475.0        8.4696E-24    0.9577
  129     480.0        8.4217E-24    0.9580
  130     485.0        8.3739E-24    0.9582
  131     490.0        8.3261E-24    0.9585
  132     495.0        8.2783E-24    0.9587
  133     500.0        8.2304E-24    0.9589
  134     505.0        8.1826E-24    0.9592
  135     510.0        8.1348E-24    0.9594
  136     515.0        8.0870E-24    0.9597
  137     520.0        8.0391E-24    0.9599
  138     525.0        7.9913E-24    0.9601
  139     530.0        7.9435E-24    0.9604
  140     535.0        7.8957E-24    0.9606
  141     540.0        7.8478E-24    0.9609
  142     545.0        7.8000E-24    0.9611
  143     550.0        7.7522E-24    0.9614
  144     555.0        7.7043E-24    0.9616
  145     560.0        7.6565E-24    0.9618
  146     565.0        7.6087E-24    0.9621
  147     570.0        7.5609E-24    0.9623
  148     575.0        7.5130E-24    0.9626
  149     580.0        7.4652E-24    0.9628
  150     585.0        7.4174E-24    0.9630
  151     590.0        7.3696E-24    0.9633
  152     595.0        7.3217E-24    0.9635
  153     600.0        7.2739E-24    0.9638
  154     605.0        7.2261E-24    0.9640
  155     610.0        7.1783E-24    0.9643
  156     615.0        7.1304E-24    0.9645
  157     620.0        7.0826E-24    0.9647
  158     625.0        7.0348E-24    0.9650
  159     630.0        6.9870E-24    0.9652
  160     635.0        6.9391E-24    0.9655
  161     640.0        6.8913E-24    0.9657
  162     645.0        6.8435E-24    0.9659
  163     650.0        6.7957E-24    0.9662
  164     655.0        6.7478E-24    0.9664
  165     660.0        6.7000E-24    0.9667
  166     665.0        6.6522E-24    0.9669
  167     670.0        6.6043E-24    0.9671
  168     675.0        6.5565E-24    0.9674
  169     680.0        6.5087E-24    0.9676
  170     685.0        6.4609E-24    0.9679
  171     690.0        6.4130E-24    0.9681
  172     695.0        6.3652E-24    0.9684
  173     700.0        6.3174E-24    0.9686
  174     705.0        6.2696E-24    0.9688
  175     710.0        6.2217E-24    0.9691
  176     715.0        6.1739E-24    0.9693
  177     720.0        6.1261E-24    0.9696
  178     725.0        6.0783E-24    0.9698
  179     730.0        6.0304E-24    0.9700
  180     735.0        5.9826E-24    0.9703
  181     740.0        5.9348E-24    0.9705
  182     745.0        5.8870E-24    0.9708
  183     750.0        5.8391E-24    0.9710
  184     755.0        5.7913E-24    0.9713
  185     760.0        5.7435E-24    0.9715
  186     765.0        5.6957E-24    0.9717
  187     770.0        5.6478E-24    0.9720
  188     775.0        5.6000E-24    0.9722
  189     780.0        5.5522E-24    0.9725
  190     785.0        5.5043E-24    0.9727
  191     790.0        5.4565E-24    0.9729
  192     795.0        5.4087E-24    0.9732
  193     800.0        5.3609E-24    0.9734
  194     805.0        5.3130E-24    0.9737
  195     810.0        5.2652E-24    0.9739
  196     815.0        5.2174E-24    0.9742
  197     820.0        5.1696E-24    0.9744
  198     825.0        5.1217E-24    0.9746
  199     830.0        5.0739E-24    0.9749
  200     835.0        5.0261E-24    0.9751
  201     840.0        4.9783E-24    0.9754
  202     845.0        4.9304E-24    0.9756
  203     850.0        4.8826E-24    0.9758
