 int. wave (nm)     cross-section       phi
    1     121.5        9.4900E-18    0.5054
    2     116.7        7.5730E-18    0.5049
    3     117.3        7.6870E-18    0.5093
    4     117.9        7.8010E-18    0.5138
    5     118.7        7.5540E-18    0.5164
    6     119.4        7.2880E-18    0.5182
    7     120.2        7.3840E-18    0.5179
    8     120.8        8.3560E-18    0.5121
    9     121.6        9.6520E-18    0.5045
   10     122.3        1.1410E-17    0.5005
   11     123.1        1.4370E-17    0.5004
   12     123.8        1.6960E-17    0.5003
   13     124.6        2.1330E-17    0.5001
   14     125.4        2.6170E-17    0.4999
   15     126.2        2.9720E-17    0.4997
   16     127.0        2.9400E-17    0.4999
   17     127.8        2.9080E-17    0.5000
   18     128.6        2.4320E-17    0.5000
   19     129.4        1.8080E-17    0.5000
   20     130.3        1.2338E-17    0.5000
   21     131.1        9.5060E-18    0.5000
   22     132.0        6.3200E-18    0.5000
   23     132.9        8.6510E-18    0.5000
   24     133.8        1.0982E-17    0.5000
   25     134.6        1.0618E-17    0.5000
   26     135.6        9.1480E-18    0.5000
   27     136.5        8.9950E-18    0.5000
   28     137.4        9.7780E-18    0.5000
   29     138.4        1.0480E-17    0.5000
   30     139.9        1.1155E-17    0.5000
   31     141.8        1.2820E-17    0.5000
   32     143.9        1.8700E-17    0.5000
   33     145.9        1.2635E-17    0.5000
   34     148.1        1.0420E-17    0.5000
   35     150.4        1.2660E-17    0.5005
   36     152.6        1.8690E-17    0.5017
   37     155.0        1.5200E-17    0.5000
   38     157.4        1.4370E-17    0.5000
   39     160.0        1.4800E-17    0.5000
   40     162.6        1.5268E-17    0.5000
   41     165.3        1.5742E-17    0.5000
   42     168.1        1.6134E-17    0.5000
   43     170.9        1.5320E-17    0.5000
   44     173.1        1.2680E-17    0.5000
   45     174.6        1.0880E-17    0.5000
   46     176.2        9.4208E-18    0.5000
   47     177.8        8.1152E-18    0.5000
   48     179.4        6.8096E-18    0.5000
   49     181.0        5.1080E-18    0.5000
   50     182.7        3.0476E-18    0.5000
   51     184.3        1.1084E-18    0.5000
   52     186.1        2.6700E-19    0.4982
   53     187.8        2.7800E-19    0.5007
   54     189.6        2.9000E-19    0.5015
   55     191.4        2.7900E-19    0.4982
   56     193.2        2.6000E-19    0.5000
   57     195.1        2.4200E-19    0.5000
   58     197.0        2.4500E-19    0.5000
   59     199.0        2.4800E-19    0.5000
   60     201.0        2.7500E-19    0.5035
   61     203.1        4.1450E-19    0.5057
   62     205.1        4.4780E-19    0.5112
   63     207.3        4.4540E-19    0.5170
   64     209.4        4.6410E-19    0.5207
   65     211.6        4.8660E-19    0.5261
   66     213.9        4.8180E-19    0.5321
   67     216.2        5.0220E-19    0.5362
   68     218.6        4.4410E-19    0.5433
   69     221.0        4.7130E-19    0.5471
   70     223.5        3.7720E-19    0.5543
   71     226.0        3.9290E-19    0.5583
   72     228.6        2.7400E-19    0.5665
   73     231.2        2.7780E-19    0.5714
   74     233.9        1.6890E-19    0.5774
   75     236.7        1.6180E-19    0.5835
   76     239.5        8.8120E-20    0.5895
   77     242.4        7.4720E-20    0.5966
   78     245.4        3.9090E-20    1.0000
   79     248.5        2.7530E-20    1.0000
   80     251.6        2.0070E-20    1.0000
   81     254.8        1.9730E-20    1.0000
   82     258.1        2.1110E-20    1.0000
   83     261.4        2.3570E-20    1.0000
   84     264.9        2.6980E-20    1.0000
   85     268.5        3.2470E-20    1.0000
   86     272.1        3.7850E-20    1.0000
   87     275.9        5.0300E-20    1.0000
   88     279.7        5.8800E-20    1.0000
   89     283.7        7.0000E-20    1.0000
   90     287.8        8.1500E-20    0.9990
   91     292.0        9.7200E-20    0.9990
   92     296.3        1.1540E-19    0.9980
   93     300.8        1.3440E-19    0.9970
   94     305.3        1.5890E-19    0.9960
   95     310.0        1.8670E-19    0.9950
   96     315.0        2.1530E-19    0.9940
   97     320.0        2.4770E-19    0.9930
   98     325.0        2.8070E-19    0.9920
   99     330.0        3.1330E-19    0.9910
  100     335.0        3.4250E-19    0.9900
  101     340.0        3.7980E-19    0.9890
  102     345.0        4.0650E-19    0.9880
  103     350.0        4.3130E-19    0.9870
  104     355.0        4.7170E-19    0.9860
  105     360.0        4.8330E-19    0.9840
  106     365.0        5.1660E-19    0.9830
  107     370.0        5.3150E-19    0.9810
  108     375.0        5.5080E-19    0.9790
  109     380.0        5.6440E-19    0.9740
  110     385.0        5.7570E-19    0.9690
  111     390.0        5.9270E-19    0.9600
  112     395.0        5.8450E-19    0.9270
  113     400.0        6.0210E-19    0.6940
  114     405.0        5.7810E-19    0.3550
  115     410.0        5.9990E-19    0.1340
  116     415.0        5.6510E-19    0.0600
  117     420.0        5.8120E-19    0.0180
  118     425.0        0.0000E+00    0.0010
  119     430.0        0.0000E+00    0.0000
  120     435.0        0.0000E+00    0.0000
  121     440.0        0.0000E+00    0.0000
  122     445.0        0.0000E+00    0.0000
  123     450.0        0.0000E+00    0.0000
  124     455.0        0.0000E+00    0.0000
  125     460.0        0.0000E+00    0.0000
  126     465.0        0.0000E+00    0.0000
  127     470.0        0.0000E+00    0.0000
  128     475.0        0.0000E+00    0.0000
  129     480.0        0.0000E+00    0.0000
  130     485.0        0.0000E+00    0.0000
  131     490.0        0.0000E+00    0.0000
  132     495.0        0.0000E+00    0.0000
  133     500.0        0.0000E+00    0.0000
  134     505.0        0.0000E+00    0.0000
  135     510.0        0.0000E+00    0.0000
  136     515.0        0.0000E+00    0.0000
  137     520.0        0.0000E+00    0.0000
  138     525.0        0.0000E+00    0.0000
