 int. wave (nm)     cross-section       phi
    1     121.5        3.5298E-17    1.0000
    2     116.7        3.7913E-17    1.0000
    3     117.3        3.7586E-17    1.0000
    4     117.9        3.7260E-17    1.0000
    5     118.7        3.6824E-17    1.0000
    6     119.4        3.6442E-17    1.0000
    7     120.2        3.6006E-17    1.0000
    8     120.8        3.5679E-17    1.0000
    9     121.6        3.5244E-17    1.0000
   10     122.3        3.4862E-17    1.0000
   11     123.1        3.4426E-17    1.0000
   12     123.8        3.4045E-17    1.0000
   13     124.6        3.3609E-17    1.0000
   14     125.4        3.3173E-17    1.0000
   15     126.2        3.2737E-17    1.0000
   16     127.0        3.2301E-17    1.0000
   17     127.8        3.1866E-17    1.0000
   18     128.6        3.1430E-17    1.0000
   19     129.4        3.0994E-17    1.0000
   20     130.3        3.0504E-17    1.0000
   21     131.1        3.0068E-17    1.0000
   22     132.0        2.9577E-17    1.0000
   23     132.9        2.9087E-17    1.0000
   24     133.8        2.8597E-17    1.0000
   25     134.6        2.8161E-17    1.0000
   26     135.6        2.7616E-17    1.0000
   27     136.5        2.7126E-17    1.0000
   28     137.4        2.6635E-17    1.0000
   29     138.4        2.6090E-17    1.0000
   30     139.9        2.5273E-17    1.0000
   31     141.8        2.4238E-17    1.0000
   32     143.9        2.3094E-17    1.0000
   33     145.9        2.2004E-17    1.0000
   34     148.1        2.0805E-17    1.0000
   35     150.4        1.9552E-17    1.0000
   36     152.6        1.8354E-17    1.0000
   37     155.0        1.7046E-17    1.0000
   38     157.4        1.5738E-17    1.0000
   39     160.0        1.4322E-17    1.0000
   40     162.6        1.2905E-17    1.0000
   41     165.3        1.1434E-17    1.0000
   42     168.1        9.9086E-18    1.0000
   43     170.9        8.3831E-18    1.0000
   44     173.1        7.1844E-18    1.0000
   45     174.6        6.3672E-18    1.0000
   46     176.2        5.4954E-18    1.0000
   47     177.8        4.6237E-18    1.0000
   48     179.4        3.7519E-18    1.0000
   49     181.0        2.8802E-18    1.0000
   50     182.7        1.9540E-18    1.0000
   51     184.3        1.0822E-18    1.0000
   52     186.1        1.5511E-19    1.0000
   53     187.8        1.4000E-19    1.0000
   54     189.6        1.3400E-19    1.0000
   55     191.4        1.2900E-19    1.0000
   56     193.2        1.2700E-19    1.0000
   57     195.1        1.2500E-19    1.0000
   58     197.0        1.2400E-19    1.0000
   59     199.0        1.2300E-19    1.0000
   60     201.0        1.2000E-19    1.0000
   61     203.1        1.1676E-19    1.0000
   62     205.1        1.1200E-19    1.0000
   63     207.3        1.0500E-19    1.0000
   64     209.4        9.7000E-20    1.0000
   65     211.6        9.0000E-20    1.0000
   66     213.9        7.9000E-20    1.0000
   67     216.2        6.9000E-20    1.0000
   68     218.6        5.8000E-20    1.0000
   69     221.0        4.8000E-20    1.0000
   70     223.5        4.0000E-20    1.0000
   71     226.0        3.1000E-20    1.0000
   72     228.6        3.0104E-20    1.0000
   73     231.2        2.9209E-20    1.0000
   74     233.9        2.8279E-20    1.0000
   75     236.7        2.7315E-20    1.0000
   76     239.5        2.6350E-20    1.0000
   77     242.4        2.5351E-20    1.0000
   78     245.4        2.4318E-20    1.0000
   79     248.5        2.3250E-20    1.0000
   80     251.6        2.2183E-20    1.0000
   81     254.8        2.1080E-20    1.0000
   82     258.1        1.9944E-20    1.0000
   83     261.4        1.8807E-20    1.0000
   84     264.9        1.7602E-20    1.0000
   85     268.5        1.6362E-20    1.0000
   86     272.1        1.5122E-20    1.0000
   87     275.9        1.3813E-20    1.0000
   88     279.7        1.2504E-20    1.0000
   89     283.7        1.1126E-20    1.0000
   90     287.8        9.7140E-21    1.0000
   91     292.0        8.2674E-21    1.0000
   92     296.3        6.7863E-21    1.0000
   93     300.8        5.2364E-21    1.0000
   94     305.3        3.6864E-21    1.0000
   95     310.0        2.0676E-21    1.0000
   96     315.0        3.4543E-22    1.0000
   97     320.0        0.0000E+00    1.0000
   98     325.0        0.0000E+00    1.0000
   99     330.0        0.0000E+00    1.0000
  100     335.0        0.0000E+00    1.0000
  101     340.0        0.0000E+00    1.0000
  102     345.0        0.0000E+00    1.0000
  103     350.0        0.0000E+00    1.0000
  104     355.0        0.0000E+00    1.0000
  105     360.0        0.0000E+00    1.0000
  106     365.0        0.0000E+00    1.0000
  107     370.0        0.0000E+00    1.0000
  108     375.0        0.0000E+00    1.0000
  109     380.0        0.0000E+00    1.0000
  110     385.0        0.0000E+00    1.0000
  111     390.0        0.0000E+00    1.0000
  112     395.0        0.0000E+00    1.0000
  113     400.0        0.0000E+00    1.0000
  114     405.0        0.0000E+00    1.0000
  115     410.0        0.0000E+00    1.0000
  116     415.0        0.0000E+00    1.0000
  117     420.0        0.0000E+00    1.0000
  118     425.0        0.0000E+00    1.0000
  119     430.0        0.0000E+00    1.0000
  120     435.0        0.0000E+00    1.0000
