 int. wave (nm)     cross-section       phi
    1     121.5        1.0000E-17    1.0000
    2     116.7        1.0000E-17    1.0000
    3     117.3        1.0000E-17    1.0000
    4     117.9        1.0000E-17    1.0000
    5     118.7        1.0000E-17    1.0000
    6     119.4        1.0000E-17    1.0000
    7     120.2        1.0000E-17    1.0000
    8     120.8        1.0000E-17    1.0000
    9     121.6        1.0000E-17    1.0000
   10     122.3        1.0000E-17    1.0000
   11     123.1        1.0000E-17    1.0000
   12     123.8        1.0000E-17    1.0000
   13     124.6        1.0000E-17    1.0000
   14     125.4        9.9736E-18    1.0000
   15     126.2        9.9208E-18    1.0000
   16     127.0        9.8680E-18    1.0000
   17     127.8        9.8152E-18    1.0000
   18     128.6        9.7624E-18    1.0000
   19     129.4        9.7096E-18    1.0000
   20     130.3        9.5584E-18    1.0000
   21     131.1        9.2608E-18    1.0000
   22     132.0        8.9260E-18    1.0000
   23     132.9        8.5912E-18    1.0000
   24     133.8        8.2564E-18    1.0000
   25     134.6        7.9588E-18    1.0000
   26     135.6        7.5424E-18    1.0000
   27     136.5        7.1410E-18    1.0000
   28     137.4        6.7396E-18    1.0000
   29     138.4        6.2936E-18    1.0000
   30     139.9        5.6246E-18    1.0000
   31     141.8        5.1120E-18    1.0000
   32     143.9        4.5660E-18    1.0000
   33     145.9        4.1792E-18    1.0000
   34     148.1        3.9328E-18    1.0000
   35     150.4        3.7048E-18    1.0000
   36     152.6        3.6212E-18    1.0000
   37     155.0        3.5300E-18    1.0000
   38     157.4        3.6212E-18    1.0000
   39     160.0        3.7200E-18    1.0000
   40     162.6        3.9124E-18    1.0000
   41     165.3        4.0564E-18    1.0000
   42     168.1        3.7428E-18    1.0000
   43     170.9        3.2636E-18    1.0000
   44     173.1        2.6124E-18    1.0000
   45     174.6        2.1684E-18    1.0000
   46     176.2        1.8700E-18    1.0000
   47     177.8        1.6300E-18    1.0000
   48     179.4        1.3900E-18    1.0000
   49     181.0        1.2480E-18    1.0000
   50     182.7        1.1596E-18    1.0000
   51     184.3        1.0764E-18    1.0000
   52     186.1        1.7099E-18    1.0000
   53     187.8        2.7453E-18    1.0000
   54     189.6        3.8416E-18    1.0000
   55     191.4        3.9694E-18    1.0000
   56     193.2        4.0972E-18    1.0000
   57     195.1        4.2321E-18    1.0000
   58     197.0        4.3670E-18    1.0000
   59     199.0        4.5090E-18    1.0000
   60     201.0        4.5760E-18    1.0000
   61     203.1        4.5676E-18    1.0000
   62     205.1        4.5596E-18    1.0000
   63     207.3        4.5508E-18    1.0000
   64     209.4        4.5424E-18    1.0000
   65     211.6        4.4104E-18    1.0000
   66     213.9        4.2241E-18    1.0000
   67     216.2        4.0378E-18    1.0000
   68     218.6        3.8434E-18    1.0000
   69     221.0        3.6020E-18    1.0000
   70     223.5        3.2820E-18    1.0000
   71     226.0        2.9620E-18    1.0000
   72     228.6        2.6292E-18    1.0000
   73     231.2        2.3180E-18    1.0000
   74     233.9        2.0210E-18    1.0000
   75     236.7        1.7130E-18    1.0000
   76     239.5        1.4050E-18    1.0000
   77     242.4        1.1700E-18    1.0000
   78     245.4        9.4500E-19    1.0000
   79     248.5        7.1250E-19    1.0000
   80     251.6        4.5136E-19    1.0000
   81     254.8        3.1698E-19    1.0000
   82     258.1        2.2258E-19    1.0000
   83     261.4        1.4902E-19    1.0000
   84     264.9        1.4608E-19    1.0000
   85     268.5        1.4306E-19    1.0000
   86     272.1        1.4004E-19    1.0000
   87     275.9        1.3685E-19    1.0000
   88     279.7        1.3366E-19    1.0000
   89     283.7        1.3031E-19    1.0000
   90     287.8        1.2687E-19    1.0000
   91     292.0        1.2334E-19    1.0000
   92     296.3        1.1974E-19    1.0000
   93     300.8        1.1596E-19    1.0000
   94     305.3        1.1218E-19    1.0000
   95     310.0        1.0824E-19    1.0000
   96     315.0        1.0405E-19    1.0000
   97     320.0        9.9850E-20    1.0000
   98     325.0        9.5655E-20    1.0000
   99     330.0        9.1459E-20    1.0000
  100     335.0        8.7264E-20    1.0000
  101     340.0        8.3069E-20    1.0000
  102     345.0        7.8873E-20    1.0000
  103     350.0        7.4678E-20    1.0000
  104     355.0        7.0482E-20    1.0000
  105     360.0        6.6287E-20    1.0000
  106     365.0        6.2092E-20    1.0000
  107     370.0        5.7896E-20    1.0000
  108     375.0        5.3701E-20    1.0000
  109     380.0        4.9506E-20    1.0000
  110     385.0        4.5310E-20    1.0000
  111     390.0        4.1115E-20    1.0000
  112     395.0        3.6919E-20    1.0000
  113     400.0        3.2724E-20    1.0000
  114     405.0        2.8529E-20    1.0000
  115     410.0        2.4333E-20    1.0000
  116     415.0        2.0138E-20    1.0000
  117     420.0        1.5942E-20    1.0000
  118     425.0        1.1747E-20    1.0000
  119     430.0        7.5517E-21    1.0000
  120     435.0        3.3563E-21    1.0000
  121     440.0        0.0000E+00    1.0000
  122     445.0        0.0000E+00    1.0000
  123     450.0        0.0000E+00    1.0000
  124     455.0        0.0000E+00    1.0000
  125     460.0        0.0000E+00    1.0000
  126     465.0        0.0000E+00    1.0000
  127     470.0        0.0000E+00    1.0000
  128     475.0        0.0000E+00    1.0000
  129     480.0        0.0000E+00    1.0000
  130     485.0        0.0000E+00    1.0000
  131     490.0        0.0000E+00    1.0000
  132     495.0        0.0000E+00    1.0000
  133     500.0        0.0000E+00    1.0000
  134     505.0        0.0000E+00    1.0000
  135     510.0        0.0000E+00    1.0000
  136     515.0        0.0000E+00    1.0000
  137     520.0        0.0000E+00    1.0000
  138     525.0        0.0000E+00    1.0000
  139     530.0        0.0000E+00    1.0000
  140     535.0        0.0000E+00    1.0000
  141     540.0        0.0000E+00    1.0000
  142     545.0        0.0000E+00    1.0000
  143     550.0        0.0000E+00    1.0000
  144     555.0        0.0000E+00    1.0000
  145     560.0        0.0000E+00    1.0000
  146     565.0        0.0000E+00    1.0000
  147     570.0        0.0000E+00    1.0000
  148     575.0        0.0000E+00    1.0000
  149     580.0        0.0000E+00    1.0000
  150     585.0        0.0000E+00    1.0000
  151     590.0        0.0000E+00    1.0000
  152     595.0        0.0000E+00    1.0000
  153     600.0        0.0000E+00    1.0000
  154     605.0        0.0000E+00    1.0000
  155     610.0        0.0000E+00    1.0000
  156     615.0        0.0000E+00    1.0000
  157     620.0        0.0000E+00    1.0000
  158     625.0        0.0000E+00    1.0000
  159     630.0        0.0000E+00    1.0000
  160     635.0        0.0000E+00    1.0000
  161     640.0        0.0000E+00    1.0000
  162     645.0        0.0000E+00    1.0000
  163     650.0        0.0000E+00    1.0000
  164     655.0        0.0000E+00    1.0000
  165     660.0        0.0000E+00    1.0000
  166     665.0        0.0000E+00    1.0000
  167     670.0        0.0000E+00    1.0000
  168     675.0        0.0000E+00    1.0000
  169     680.0        0.0000E+00    1.0000
  170     685.0        0.0000E+00    1.0000
  171     690.0        0.0000E+00    1.0000
  172     695.0        0.0000E+00    1.0000
  173     700.0        0.0000E+00    1.0000
  174     705.0        0.0000E+00    1.0000
  175     710.0        0.0000E+00    1.0000
  176     715.0        0.0000E+00    1.0000
  177     720.0        0.0000E+00    1.0000
  178     725.0        0.0000E+00    1.0000
  179     730.0        0.0000E+00    1.0000
  180     735.0        0.0000E+00    1.0000
  181     740.0        0.0000E+00    1.0000
  182     745.0        0.0000E+00    1.0000
  183     750.0        0.0000E+00    1.0000
  184     755.0        0.0000E+00    1.0000
  185     760.0        0.0000E+00    1.0000
  186     765.0        0.0000E+00    1.0000
  187     770.0        0.0000E+00    1.0000
  188     775.0        0.0000E+00    1.0000
  189     780.0        0.0000E+00    1.0000
  190     785.0        0.0000E+00    1.0000
