 int. wave (nm)     cross-section       phi
    1     121.5        1.0000E+00    1.0000
    2     116.7        2.0000E-20    1.0000
    3     117.3        1.2500E-18    1.0000
    4     117.9        2.5500E-19    1.0000
    5     118.7        3.0000E-20    1.0000
    6     119.4        3.7500E-19    1.0000
    7     120.2        4.4500E-18    1.0000
    8     120.8        8.3500E-18    1.0000
    9     121.6        5.6843E-14    1.0000
   10     122.3        2.3500E-19    1.0000
   11     123.1        4.5000E-19    1.0000
   12     123.8        3.3500E-19    1.0000
   13     124.6        1.7500E-17    1.0000
   14     125.4        8.9500E-19    1.0000
   15     126.2        4.3000E-19    1.0000
   16     127.0        1.1000E-19    1.0000
   17     127.8        2.0500E-19    1.0000
   18     128.6        4.4300E-19    1.0000
   19     129.4        5.5500E-19    1.0000
   20     130.3        4.2000E-19    1.0000
   21     131.1        6.8500E-19    1.0000
   22     132.0        1.4500E-18    1.0000
   23     132.9        2.2500E-18    1.0000
   24     133.8        2.3000E-18    1.0000
   25     134.6        4.5500E-18    1.0000
   26     135.6        7.2300E-18    1.0000
   27     136.5        9.5000E-18    1.0000
   28     137.4        1.2300E-17    1.0000
   29     138.4        1.3200E-17    1.0000
   30     139.9        1.3600E-17    1.0000
   31     141.8        1.4000E-17    1.0000
   32     143.9        1.4800E-17    1.0000
   33     145.9        1.4100E-17    1.0000
   34     148.1        1.2900E-17    1.0000
   35     150.4        1.1500E-17    1.0000
   36     152.6        9.9100E-18    1.0000
   37     155.0        8.2400E-18    1.0000
   38     157.4        6.5800E-18    1.0000
   39     160.0        4.9700E-18    1.0000
   40     162.6        3.4500E-18    1.0000
   41     165.3        2.0800E-18    1.0000
   42     168.1        1.2300E-18    1.0000
   43     170.9        7.2200E-19    1.0000
   44     173.1        4.5800E-19    1.0000
   45     174.6        2.7400E-19    1.0000
   46     176.2        4.6100E-24    0.0000
   47     177.8        5.0300E-24    0.0000
   48     179.4        5.4600E-24    0.0000
   49     181.0        5.8800E-24    0.0000
   50     182.7        6.2900E-24    0.0000
   51     184.3        6.6800E-24    0.0000
   52     186.1        7.0400E-24    0.0000
   53     187.8        7.3600E-24    0.0000
   54     189.6        7.6400E-24    0.0000
   55     191.4        7.8700E-24    0.0000
   56     193.2        8.0400E-24    0.0000
   57     195.1        8.1400E-24    0.0000
   58     197.0        8.1700E-24    0.0000
   59     199.0        8.1300E-24    0.0000
   60     201.0        8.0100E-24    0.0000
   61     203.1        7.8400E-24    0.0000
   62     205.1        7.6300E-24    0.0000
   63     207.3        7.3300E-24    0.0000
   64     209.4        6.9900E-24    0.0000
   65     211.6        6.4500E-24    0.0000
   66     213.9        5.8100E-24    0.0000
   67     216.2        5.2300E-24    0.0000
   68     218.6        4.7100E-24    0.0000
   69     221.0        4.2600E-24    0.0000
   70     223.5        3.8000E-24    0.0000
   71     226.0        3.3500E-24    0.0000
   72     228.6        2.9000E-24    0.0000
   73     231.2        2.4500E-24    0.0000
   74     233.9        2.0500E-24    0.0000
   75     236.7        1.6900E-24    0.0000
   76     239.5        1.3000E-24    0.0000
   77     242.4        9.3000E-25    0.0000
   78     245.4        0.0000E+00    0.0000
   79     248.5        0.0000E+00    0.0000
   80     251.6        0.0000E+00    0.0000
   81     254.8        0.0000E+00    0.0000
   82     258.1        0.0000E+00    0.0000
   83     261.4        0.0000E+00    0.0000
   84     264.9        0.0000E+00    0.0000
   85     268.5        0.0000E+00    0.0000
   86     272.1        0.0000E+00    0.0000
   87     275.9        0.0000E+00    0.0000
   88     279.7        0.0000E+00    0.0000
