λ,σ,Δσ
995.0,1.85e-20,NaN
1238.0,3.46e-20,NaN
1481.0,5.17e-20,NaN
1724.0,6.77e-20,NaN
1967.0,8.19e-20,NaN
2210.0,9.38e-20,NaN
2453.0,1.04e-19,NaN
2696.0,1.11e-19,NaN
2939.0,1.18e-19,NaN
3182.0,1.23e-19,NaN
3425.0,1.26e-19,NaN
