 int. wave (nm)     cross-section       phi
    1     121.5        1.4258E-17    1.0000
    2     116.7        1.5031E-17    1.0000
    3     117.3        1.4935E-17    1.0000
    4     117.9        1.4838E-17    1.0000
    5     118.7        1.4709E-17    1.0000
    6     119.4        1.4596E-17    1.0000
    7     120.2        1.4467E-17    1.0000
    8     120.8        1.4371E-17    1.0000
    9     121.6        1.4242E-17    1.0000
   10     122.3        1.4129E-17    1.0000
   11     123.1        1.4000E-17    1.0000
   12     123.8        1.3888E-17    1.0000
   13     124.6        1.3759E-17    1.0000
   14     125.4        1.3630E-17    1.0000
   15     126.2        1.3501E-17    1.0000
   16     127.0        1.3372E-17    1.0000
   17     127.8        1.3243E-17    1.0000
   18     128.6        1.3115E-17    1.0000
   19     129.4        1.2986E-17    1.0000
   20     130.3        1.2841E-17    1.0000
   21     131.1        1.2712E-17    1.0000
   22     132.0        1.2567E-17    1.0000
   23     132.9        1.2422E-17    1.0000
   24     133.8        1.2277E-17    1.0000
   25     134.6        1.2148E-17    1.0000
   26     135.6        1.1987E-17    1.0000
   27     136.5        1.1842E-17    1.0000
   28     137.4        1.1697E-17    1.0000
   29     138.4        1.1536E-17    1.0000
   30     139.9        1.1295E-17    1.0000
   31     141.8        1.0989E-17    1.0000
   32     143.9        1.0650E-17    1.0000
   33     145.9        1.0328E-17    1.0000
   34     148.1        9.9738E-18    1.0000
   35     150.4        9.6034E-18    1.0000
   36     152.6        9.2491E-18    1.0000
   37     155.0        8.8625E-18    1.0000
   38     157.4        8.4760E-18    1.0000
   39     160.0        8.0572E-18    1.0000
   40     162.6        7.6385E-18    1.0000
   41     165.3        7.2036E-18    1.0000
   42     168.1        6.7526E-18    1.0000
   43     170.9        6.3017E-18    1.0000
   44     173.1        5.9473E-18    1.0000
   45     174.6        5.7057E-18    1.0000
   46     176.2        5.4480E-18    1.0000
   47     177.8        5.1904E-18    1.0000
   48     179.4        4.9327E-18    1.0000
   49     181.0        4.6750E-18    1.0000
   50     182.7        4.4012E-18    1.0000
   51     184.3        4.1435E-18    1.0000
   52     186.1        3.8535E-18    1.0000
   53     187.8        3.5797E-18    1.0000
   54     189.6        3.2898E-18    1.0000
   55     191.4        2.9999E-18    1.0000
   56     193.2        2.7100E-18    1.0000
   57     195.1        2.4040E-18    1.0000
   58     197.0        2.0980E-18    1.0000
   59     199.0        1.7759E-18    1.0000
   60     201.0        1.4537E-18    1.0000
   61     203.1        1.1155E-18    1.0000
   62     205.1        7.9340E-19    1.0000
   63     207.3        4.3906E-19    1.0000
   64     209.4        1.0084E-19    1.0000
   65     211.6        4.5056E-21    1.0000
   66     213.9        4.9449E-21    1.0000
   67     216.2        5.3842E-21    1.0000
   68     218.6        5.8426E-21    1.0000
   69     221.0        6.3010E-21    1.0000
   70     223.5        6.7785E-21    1.0000
   71     226.0        7.2560E-21    1.0000
   72     228.6        7.7526E-21    1.0000
   73     231.2        8.2936E-21    1.0000
   74     233.9        8.9092E-21    1.0000
   75     236.7        9.5476E-21    1.0000
   76     239.5        1.0186E-20    1.0000
   77     242.4        1.0948E-20    1.0000
   78     245.4        1.1758E-20    1.0000
   79     248.5        1.2595E-20    1.0000
   80     251.6        1.3480E-20    1.0000
   81     254.8        1.4440E-20    1.0000
   82     258.1        1.5430E-20    1.0000
   83     261.4        1.6588E-20    1.0000
   84     264.9        1.8058E-20    1.0000
   85     268.5        1.9570E-20    1.0000
   86     272.1        2.0620E-20    1.0000
   87     275.9        2.1380E-20    1.0000
   88     279.7        2.2140E-20    1.0000
   89     283.7        2.2311E-20    1.0000
   90     287.8        2.2434E-20    1.0000
   91     292.0        2.2440E-20    1.0000
   92     296.3        2.2311E-20    1.0000
   93     300.8        2.2016E-20    1.0000
   94     305.3        2.0981E-20    1.0000
   95     310.0        1.9900E-20    1.0000
   96     315.0        1.7800E-20    1.0000
   97     320.0        1.5700E-20    1.0000
   98     325.0        1.4550E-20    1.0000
   99     330.0        1.3400E-20    1.0000
  100     335.0        1.2050E-20    1.0000
  101     340.0        1.0700E-20    1.0000
  102     345.0        9.3600E-21    1.0000
  103     350.0        8.0200E-21    1.0000
  104     355.0        7.0650E-21    1.0000
  105     360.0        6.1100E-21    1.0000
  106     365.0        4.7750E-21    1.0000
  107     370.0        3.4400E-21    1.0000
  108     375.0        3.3280E-21    1.0000
  109     380.0        3.2160E-21    1.0000
