 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.9200
    2     116.7        0.0000E+00    0.9200
    3     117.3        0.0000E+00    0.9200
    4     117.9        0.0000E+00    0.9200
    5     118.7        0.0000E+00    0.9200
    6     119.4        0.0000E+00    0.9200
    7     120.2        0.0000E+00    0.9200
    8     120.8        0.0000E+00    0.9200
    9     121.6        0.0000E+00    0.9200
   10     122.3        0.0000E+00    0.9200
   11     123.1        0.0000E+00    0.9200
   12     123.8        0.0000E+00    0.9200
   13     124.6        0.0000E+00    0.9200
   14     125.4        0.0000E+00    0.9200
   15     126.2        0.0000E+00    0.9200
   16     127.0        0.0000E+00    0.9200
   17     127.8        0.0000E+00    0.9200
   18     128.6        0.0000E+00    0.9200
   19     129.4        0.0000E+00    0.9200
   20     130.3        0.0000E+00    0.9200
   21     131.1        0.0000E+00    0.9200
   22     132.0        0.0000E+00    0.9200
   23     132.9        0.0000E+00    0.9200
   24     133.8        0.0000E+00    0.9200
   25     134.6        0.0000E+00    0.9200
   26     135.6        0.0000E+00    0.9200
   27     136.5        0.0000E+00    0.9200
   28     137.4        0.0000E+00    0.9200
   29     138.4        0.0000E+00    0.9200
   30     139.9        0.0000E+00    0.9200
   31     141.8        0.0000E+00    0.9200
   32     143.9        0.0000E+00    0.9200
   33     145.9        0.0000E+00    0.9200
   34     148.1        0.0000E+00    0.9200
   35     150.4        0.0000E+00    0.9200
   36     152.6        0.0000E+00    0.9200
   37     155.0        0.0000E+00    0.9200
   38     157.4        0.0000E+00    0.9200
   39     160.0        0.0000E+00    0.9200
   40     162.6        0.0000E+00    0.9200
   41     165.3        0.0000E+00    0.9200
   42     168.1        0.0000E+00    0.9200
   43     170.9        0.0000E+00    0.9200
   44     173.1        0.0000E+00    0.9200
   45     174.6        0.0000E+00    0.9200
   46     176.2        0.0000E+00    0.9200
   47     177.8        0.0000E+00    0.9200
   48     179.4        0.0000E+00    0.9200
   49     181.0        0.0000E+00    0.9200
   50     182.7        0.0000E+00    0.9200
   51     184.3        2.1767E-20    0.9200
   52     186.1        6.1544E-20    0.9200
   53     187.8        5.7200E-20    0.9200
   54     189.6        5.1400E-20    0.9200
   55     191.4        4.4400E-20    0.9200
   56     193.2        3.8100E-20    0.9097
   57     195.1        3.2300E-20    0.8118
   58     197.0        2.6900E-20    0.7138
   59     199.0        2.2317E-20    0.6108
   60     201.0        1.8600E-20    0.5077
   61     203.1        1.5990E-20    0.3995
   62     205.1        1.3800E-20    0.2964
   63     207.3        1.1000E-20    0.3540
   64     209.4        8.7000E-21    0.5220
   65     211.6        6.8000E-21    0.4964
   66     213.9        4.8000E-21    0.3906
   67     216.2        3.2000E-21    0.2848
   68     218.6        2.0000E-21    0.1744
   69     221.0        1.4000E-21    0.1100
   70     223.5        1.0000E-21    0.1100
   71     226.0        7.0000E-22    0.1100
   72     228.6        4.0000E-22    0.1100
   73     231.2        0.0000E+00    0.1100
   74     233.9        0.0000E+00    0.1100
   75     236.7        0.0000E+00    0.1100
   76     239.5        0.0000E+00    0.1100
   77     242.4        0.0000E+00    0.1100
   78     245.4        0.0000E+00    0.1100
   79     248.5        0.0000E+00    0.1100
   80     251.6        0.0000E+00    0.1100
   81     254.8        0.0000E+00    0.1100
   82     258.1        0.0000E+00    0.1100
   83     261.4        0.0000E+00    0.1100
   84     264.9        0.0000E+00    0.1100
   85     268.5        0.0000E+00    0.1100
   86     272.1        0.0000E+00    0.1100
   87     275.9        0.0000E+00    0.1100
   88     279.7        0.0000E+00    0.1100
   89     283.7        0.0000E+00    0.1100
   90     287.8        0.0000E+00    0.1100
   91     292.0        0.0000E+00    0.1100
   92     296.3        0.0000E+00    0.1100
   93     300.8        0.0000E+00    0.1100
   94     305.3        0.0000E+00    0.1100
   95     310.0        0.0000E+00    0.1100
   96     315.0        0.0000E+00    0.1100
   97     320.0        0.0000E+00    0.1100
   98     325.0        0.0000E+00    0.1100
   99     330.0        0.0000E+00    0.1100
  100     335.0        0.0000E+00    0.1100
  101     340.0        0.0000E+00    0.1100
  102     345.0        0.0000E+00    0.1100
  103     350.0        0.0000E+00    0.1100
  104     355.0        0.0000E+00    0.1100
  105     360.0        0.0000E+00    0.1100
  106     365.0        0.0000E+00    0.1100
  107     370.0        0.0000E+00    0.1100
  108     375.0        0.0000E+00    0.1100
  109     380.0        0.0000E+00    0.1100
  110     385.0        0.0000E+00    0.1100
  111     390.0        0.0000E+00    0.1100
  112     395.0        0.0000E+00    0.1100
  113     400.0        0.0000E+00    0.1100
  114     405.0        0.0000E+00    0.1100
  115     410.0        0.0000E+00    0.1100
  116     415.0        0.0000E+00    0.1100
  117     420.0        0.0000E+00    0.1100
  118     425.0        0.0000E+00    0.1100
  119     430.0        0.0000E+00    0.1100
  120     435.0        0.0000E+00    0.1100
  121     440.0        0.0000E+00    0.1100
  122     445.0        0.0000E+00    0.1100
  123     450.0        0.0000E+00    0.1100
  124     455.0        0.0000E+00    0.1100
  125     460.0        0.0000E+00    0.1100
  126     465.0        0.0000E+00    0.1100
  127     470.0        0.0000E+00    0.1100
  128     475.0        0.0000E+00    0.1100
  129     480.0        0.0000E+00    0.1100
  130     485.0        0.0000E+00    0.1100
  131     490.0        0.0000E+00    0.1100
  132     495.0        0.0000E+00    0.1100
  133     500.0        0.0000E+00    0.1100
  134     505.0        0.0000E+00    0.1100
  135     510.0        0.0000E+00    0.1100
  136     515.0        0.0000E+00    0.1100
  137     520.0        0.0000E+00    0.1100
  138     525.0        0.0000E+00    0.1100
  139     530.0        0.0000E+00    0.1100
  140     535.0        0.0000E+00    0.1100
  141     540.0        0.0000E+00    0.1100
  142     545.0        0.0000E+00    0.1100
  143     550.0        0.0000E+00    0.1100
  144     555.0        0.0000E+00    0.1100
  145     560.0        0.0000E+00    0.1100
  146     565.0        0.0000E+00    0.1100
  147     570.0        0.0000E+00    0.1100
  148     575.0        0.0000E+00    0.1100
  149     580.0        0.0000E+00    0.1100
  150     585.0        0.0000E+00    0.1100
  151     590.0        0.0000E+00    0.1100
  152     595.0        0.0000E+00    0.1100
  153     600.0        0.0000E+00    0.1100
  154     605.0        0.0000E+00    0.1100
  155     610.0        0.0000E+00    0.1100
  156     615.0        0.0000E+00    0.1100
  157     620.0        0.0000E+00    0.1100
  158     625.0        0.0000E+00    0.1100
  159     630.0        0.0000E+00    0.1100
  160     635.0        0.0000E+00    0.1100
  161     640.0        0.0000E+00    0.1100
  162     645.0        0.0000E+00    0.1100
  163     650.0        0.0000E+00    0.1100
  164     655.0        0.0000E+00    0.1100
  165     660.0        0.0000E+00    0.1100
  166     665.0        0.0000E+00    0.1100
  167     670.0        0.0000E+00    0.1100
  168     675.0        0.0000E+00    0.1100
  169     680.0        0.0000E+00    0.1100
  170     685.0        0.0000E+00    0.1100
  171     690.0        0.0000E+00    0.1100
  172     695.0        0.0000E+00    0.1100
  173     700.0        0.0000E+00    0.1100
  174     705.0        0.0000E+00    0.1100
  175     710.0        0.0000E+00    0.1100
  176     715.0        0.0000E+00    0.1100
  177     720.0        0.0000E+00    0.1100
  178     725.0        0.0000E+00    0.1100
  179     730.0        0.0000E+00    0.1100
  180     735.0        0.0000E+00    0.1100
  181     740.0        0.0000E+00    0.1100
  182     745.0        0.0000E+00    0.1100
  183     750.0        0.0000E+00    0.1100
  184     755.0        0.0000E+00    0.1100
  185     760.0        0.0000E+00    0.1100
  186     765.0        0.0000E+00    0.1100
  187     770.0        0.0000E+00    0.1100
  188     775.0        0.0000E+00    0.1100
  189     780.0        0.0000E+00    0.1100
  190     785.0        0.0000E+00    0.1100
  191     790.0        0.0000E+00    0.1100
  192     795.0        0.0000E+00    0.1100
  193     800.0        0.0000E+00    0.1100
  194     805.0        0.0000E+00    0.1100
  195     810.0        0.0000E+00    0.1100
  196     815.0        0.0000E+00    0.1100
  197     820.0        0.0000E+00    0.1100
  198     825.0        0.0000E+00    0.1100
  199     830.0        0.0000E+00    0.1100
  200     835.0        0.0000E+00    0.1100
  201     840.0        0.0000E+00    0.1100
  202     845.0        0.0000E+00    0.1100
  203     850.0        0.0000E+00    0.1100
