 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.7600
    2     116.7        0.0000E+00    0.7600
    3     117.3        0.0000E+00    0.7600
    4     117.9        0.0000E+00    0.7600
    5     118.7        0.0000E+00    0.7600
    6     119.4        0.0000E+00    0.7600
    7     120.2        0.0000E+00    0.7600
    8     120.8        0.0000E+00    0.7600
    9     121.6        0.0000E+00    0.7600
   10     122.3        0.0000E+00    0.7600
   11     123.1        0.0000E+00    0.7600
   12     123.8        0.0000E+00    0.7600
   13     124.6        0.0000E+00    0.7600
   14     125.4        0.0000E+00    0.7600
   15     126.2        0.0000E+00    0.7600
   16     127.0        0.0000E+00    0.7600
   17     127.8        0.0000E+00    0.7600
   18     128.6        0.0000E+00    0.7600
   19     129.4        0.0000E+00    0.7600
   20     130.3        0.0000E+00    0.7600
   21     131.1        0.0000E+00    0.7600
   22     132.0        0.0000E+00    0.7600
   23     132.9        0.0000E+00    0.7600
   24     133.8        0.0000E+00    0.7600
   25     134.6        0.0000E+00    0.7600
   26     135.6        0.0000E+00    0.7600
   27     136.5        0.0000E+00    0.7600
   28     137.4        0.0000E+00    0.7600
   29     138.4        0.0000E+00    0.7600
   30     139.9        0.0000E+00    0.7600
   31     141.8        0.0000E+00    0.7600
   32     143.9        0.0000E+00    0.7600
   33     145.9        0.0000E+00    0.7600
   34     148.1        0.0000E+00    0.7600
   35     150.4        0.0000E+00    0.7600
   36     152.6        0.0000E+00    0.7600
   37     155.0        0.0000E+00    0.7600
   38     157.4        0.0000E+00    0.7600
   39     160.0        0.0000E+00    0.7600
   40     162.6        0.0000E+00    0.7600
   41     165.3        0.0000E+00    0.7600
   42     168.1        0.0000E+00    0.7600
   43     170.9        0.0000E+00    0.7600
   44     173.1        0.0000E+00    0.7600
   45     174.6        0.0000E+00    0.7600
   46     176.2        0.0000E+00    0.7600
   47     177.8        0.0000E+00    0.7600
   48     179.4        0.0000E+00    0.7600
   49     181.0        0.0000E+00    0.7600
   50     182.7        0.0000E+00    0.7600
   51     184.3        0.0000E+00    0.7600
   52     186.1        0.0000E+00    0.7600
   53     187.8        0.0000E+00    0.7600
   54     189.6        0.0000E+00    0.7600
   55     191.4        0.0000E+00    0.7600
   56     193.2        0.0000E+00    0.7600
   57     195.1        0.0000E+00    0.7600
   58     197.0        0.0000E+00    0.7600
   59     199.0        0.0000E+00    0.7600
   60     201.0        0.0000E+00    0.7600
   61     203.1        0.0000E+00    0.7600
   62     205.1        0.0000E+00    0.7600
   63     207.3        0.0000E+00    0.7600
   64     209.4        0.0000E+00    0.7600
   65     211.6        0.0000E+00    0.7600
   66     213.9        0.0000E+00    0.7600
   67     216.2        0.0000E+00    0.7600
   68     218.6        0.0000E+00    0.7600
   69     221.0        0.0000E+00    0.7600
   70     223.5        0.0000E+00    0.7600
   71     226.0        0.0000E+00    0.7600
   72     228.6        0.0000E+00    0.7600
