 int. wave (nm)     cross-section       phi
    1     121.5        3.2336E-16    1.0000
    2     116.7        2.9457E-16    1.0000
    3     117.3        2.8720E-16    1.0000
    4     117.9        2.9560E-16    1.0000
    5     118.7        3.0680E-16    1.0000
    6     119.4        3.1660E-16    1.0000
    7     120.2        3.2780E-16    1.0000
    8     120.8        3.2941E-16    1.0000
    9     121.6        3.2250E-16    1.0000
   10     122.3        3.1645E-16    1.0000
   11     123.1        2.9853E-16    1.0000
   12     123.8        2.7320E-16    1.0000
   13     124.6        2.4425E-16    1.0000
   14     125.4        2.1531E-16    1.0000
   15     126.2        1.8636E-16    1.0000
   16     127.0        1.5742E-16    1.0000
   17     127.8        1.2847E-16    1.0000
   18     128.6        1.1856E-16    1.0000
   19     129.4        1.2767E-16    1.0000
   20     130.3        1.3793E-16    1.0000
   21     131.1        1.4704E-16    1.0000
   22     132.0        1.5730E-16    1.0000
   23     132.9        1.6755E-16    1.0000
   24     133.8        1.7780E-16    1.0000
   25     134.6        1.8692E-16    1.0000
   26     135.6        1.9831E-16    1.0000
   27     136.5        2.0857E-16    1.0000
   28     137.4        2.1882E-16    1.0000
   29     138.4        2.3021E-16    1.0000
   30     139.9        2.4730E-16    1.0000
   31     141.8        3.4457E-16    1.0000
   32     143.9        4.6720E-16    1.0000
   33     145.9        5.6787E-16    1.0000
   34     148.1        5.7954E-16    1.0000
   35     150.4        5.0139E-16    1.0000
   36     152.6        4.5766E-16    1.0000
   37     155.0        2.4029E-16    1.0000
   38     157.4        1.5937E-16    1.0000
   39     160.0        1.2218E-16    1.0000
   40     162.6        1.3353E-16    1.0000
   41     165.3        1.4115E-16    1.0000
   42     168.1        1.1460E-16    1.0000
   43     170.9        8.8037E-17    1.0000
   44     173.1        6.7169E-17    1.0000
   45     174.6        5.2941E-17    1.0000
   46     176.2        3.7765E-17    1.0000
   47     177.8        2.2588E-17    1.0000
   48     179.4        1.1271E-17    1.0000
   49     181.0        3.8143E-18    1.0000
   50     182.7        2.0014E-19    1.0000
   51     184.3        4.0360E-19    1.0000
   52     186.1        6.3249E-19    1.0000
   53     187.8        8.4866E-19    1.0000
   54     189.6        1.0775E-18    1.0000
