 int. wave (nm)     cross-section       phi
    1     121.5        2.8000E-17    0.3000
    2     116.7        3.9503E-17    0.3000
    3     117.3        4.0260E-17    0.3000
    4     117.9        1.6380E-17    0.3000
    5     118.7        1.7440E-17    0.3000
    6     119.4        3.8960E-17    0.3000
    7     120.2        5.7960E-17    0.3000
    8     120.8        2.7840E-17    0.3000
    9     121.6        1.6540E-17    0.3000
   10     122.3        1.2808E-17    0.3000
   11     123.1        1.1544E-17    0.3000
   12     123.8        4.9932E-17    0.3000
   13     124.6        4.0140E-17    0.3000
   14     125.4        2.1780E-17    0.3000
   15     126.2        1.8160E-17    0.3000
   16     127.0        3.0800E-17    0.3000
   17     127.8        4.6960E-17    0.3000
   18     128.6        4.1280E-17    0.3000
   19     129.4        5.5440E-17    0.3000
   20     130.3        8.3430E-17    0.3000
   21     131.1        7.2650E-17    0.3000
   22     132.0        3.8000E-17    0.3000
   23     132.9        9.7399E-17    0.3000
   24     133.8        6.1920E-17    0.3000
   25     134.6        2.7760E-17    0.3000
   26     135.6        9.8640E-18    0.3000
   27     136.5        5.7800E-18    0.3000
   28     137.4        3.0000E-18    0.3000
   29     138.4        2.7480E-18    0.3000
   30     139.9        4.4580E-18    0.3000
   31     141.8        3.2160E-18    0.3000
   32     143.9        1.0940E-17    0.3000
   33     145.9        8.6230E-18    0.3000
   34     148.1        3.1600E-17    0.3000
   35     150.4        5.5681E-17    0.3000
   36     152.6        2.8574E-17    0.1920
   37     155.0        5.7600E-19    0.1200
   38     157.4        6.3000E-19    0.1200
   39     160.0        7.7600E-19    0.1200
   40     162.6        1.0198E-18    0.1200
   41     165.3        1.2990E-18    0.1200
   42     168.1        1.6940E-18    0.1200
   43     170.9        1.6760E-18    0.1200
   44     173.1        1.6050E-18    0.1200
   45     174.6        1.5000E-18    0.1200
   46     176.2        1.1280E-18    0.1200
   47     177.8        1.0792E-18    0.1200
   48     179.4        8.3220E-19    0.1200
   49     181.0        5.5200E-19    0.1200
   50     182.7        5.4410E-19    0.1200
   51     184.3        4.1500E-19    0.1200
   52     186.1        3.5150E-19    0.2100
   53     187.8        2.2480E-19    0.2100
   54     189.6        2.0640E-19    0.2100
   55     191.4        2.2140E-19    0.2100
   56     193.2        1.5580E-19    0.2100
   57     195.1        2.2385E-19    0.2100
   58     197.0        6.1800E-20    0.2100
   59     199.0        9.1500E-20    0.2100
   60     201.0        0.0000E+00    0.2100
   61     203.1        0.0000E+00    0.2100
   62     205.1        0.0000E+00    0.2100
   63     207.3        0.0000E+00    0.2100
   64     209.4        0.0000E+00    0.2100
   65     211.6        0.0000E+00    0.2100
   66     213.9        0.0000E+00    0.2100
   67     216.2        0.0000E+00    0.2100
   68     218.6        0.0000E+00    0.2100
   69     221.0        0.0000E+00    0.2100
   70     223.5        0.0000E+00    0.2100
   71     226.0        0.0000E+00    0.2100
   72     228.6        0.0000E+00    0.2100
   73     231.2        0.0000E+00    0.2100
   74     233.9        0.0000E+00    0.2100
   75     236.7        0.0000E+00    0.2100
   76     239.5        0.0000E+00    0.2100
   77     242.4        0.0000E+00    0.2100
   78     245.4        0.0000E+00    0.2100
   79     248.5        0.0000E+00    0.2100
   80     251.6        0.0000E+00    0.2100
   81     254.8        0.0000E+00    0.2100
   82     258.1        0.0000E+00    0.2100
   83     261.4        0.0000E+00    0.2100
   84     264.9        0.0000E+00    0.2100
   85     268.5        0.0000E+00    0.2100
   86     272.1        0.0000E+00    0.2100
   87     275.9        0.0000E+00    0.2100
   88     279.7        0.0000E+00    0.2100
   89     283.7        0.0000E+00    0.2100
   90     287.8        0.0000E+00    0.2100
   91     292.0        0.0000E+00    0.2100
   92     296.3        0.0000E+00    0.2100
   93     300.8        0.0000E+00    0.2100
   94     305.3        0.0000E+00    0.2100
   95     310.0        0.0000E+00    0.2100
   96     315.0        0.0000E+00    0.2100
   97     320.0        0.0000E+00    0.2100
   98     325.0        0.0000E+00    0.2100
   99     330.0        0.0000E+00    0.2100
  100     335.0        0.0000E+00    0.2100
  101     340.0        0.0000E+00    0.2100
  102     345.0        0.0000E+00    0.2100
  103     350.0        0.0000E+00    0.2100
  104     355.0        0.0000E+00    0.2100
  105     360.0        0.0000E+00    0.2100
  106     365.0        0.0000E+00    0.2100
  107     370.0        0.0000E+00    0.2100
  108     375.0        0.0000E+00    0.2100
  109     380.0        0.0000E+00    0.2100
  110     385.0        0.0000E+00    0.2100
  111     390.0        0.0000E+00    0.2100
