 int. wave (nm)     cross-section       phi
    1     121.5        6.4192E-17    1.0000
    2     116.7        6.8089E-17    1.0000
    3     117.3        6.7602E-17    1.0000
    4     117.9        6.7115E-17    1.0000
    5     118.7        6.6465E-17    1.0000
    6     119.4        6.5897E-17    1.0000
    7     120.2        6.5247E-17    1.0000
    8     120.8        6.4760E-17    1.0000
    9     121.6        6.4110E-17    1.0000
   10     122.3        6.3542E-17    1.0000
   11     123.1        6.2892E-17    1.0000
   12     123.8        6.2324E-17    1.0000
   13     124.6        6.1674E-17    1.0000
   14     125.4        6.1025E-17    1.0000
   15     126.2        6.0375E-17    1.0000
   16     127.0        5.9726E-17    1.0000
   17     127.8        5.9076E-17    1.0000
   18     128.6        5.8426E-17    1.0000
   19     129.4        5.7777E-17    1.0000
   20     130.3        5.7046E-17    1.0000
   21     131.1        5.6396E-17    1.0000
   22     132.0        5.5666E-17    1.0000
   23     132.9        5.4935E-17    1.0000
   24     133.8        5.4204E-17    1.0000
   25     134.6        5.3555E-17    1.0000
   26     135.6        5.2743E-17    1.0000
   27     136.5        5.2012E-17    1.0000
   28     137.4        5.1281E-17    1.0000
   29     138.4        5.0469E-17    1.0000
   30     139.9        4.9251E-17    1.0000
   31     141.8        4.7708E-17    1.0000
   32     143.9        4.6003E-17    1.0000
   33     145.9        4.4379E-17    1.0000
   34     148.1        4.2593E-17    1.0000
   35     150.4        4.0725E-17    1.0000
   36     152.6        3.8939E-17    1.0000
   37     155.0        3.6990E-17    1.0000
   38     157.4        3.5041E-17    1.0000
   39     160.0        3.2930E-17    1.0000
   40     162.6        3.0819E-17    1.0000
   41     165.3        2.8627E-17    1.0000
   42     168.1        2.6353E-17    1.0000
   43     170.9        2.4080E-17    1.0000
   44     173.1        2.2293E-17    1.0000
   45     174.6        2.1075E-17    1.0000
   46     176.2        1.9776E-17    1.0000
   47     177.8        1.8477E-17    1.0000
   48     179.4        1.7178E-17    1.0000
   49     181.0        1.5878E-17    1.0000
   50     182.7        1.4498E-17    1.0000
   51     184.3        1.3199E-17    1.0000
   52     186.1        1.1737E-17    1.0000
   53     187.8        1.0357E-17    1.0000
   54     189.6        8.8954E-18    1.0000
   55     191.4        7.4338E-18    1.0000
   56     193.2        5.9723E-18    1.0000
   57     195.1        4.4295E-18    1.0000
   58     197.0        4.1350E-18    1.0000
   59     199.0        3.7950E-18    1.0000
   60     201.0        3.4300E-18    1.0000
   61     203.1        3.0685E-18    1.0000
   62     205.1        2.7495E-18    1.0000
   63     207.3        2.3825E-18    1.0000
   64     209.4        2.0500E-18    1.0000
   65     211.6        1.7360E-18    1.0000
   66     213.9        1.4425E-18    1.0000
   67     216.2        1.2020E-18    1.0000
   68     218.6        9.9710E-19    1.0000
   69     221.0        8.3700E-19    1.0000
   70     223.5        7.0125E-19    1.0000
   71     226.0        5.9300E-19    1.0000
   72     228.6        5.0140E-19    1.0000
   73     231.2        4.2560E-19    1.0000
   74     233.9        3.5745E-19    1.0000
   75     236.7        3.0175E-19    1.0000
   76     239.5        2.5275E-19    1.0000
   77     242.4        2.0960E-19    1.0000
   78     245.4        1.7260E-19    1.0000
   79     248.5        1.4175E-19    1.0000
   80     251.6        1.1700E-19    1.0000
   81     254.8        9.5440E-20    1.0000
   82     258.1        7.7525E-20    1.0000
   83     261.4        6.2620E-20    1.0000
   84     264.9        4.9195E-20    1.0000
   85     268.5        3.7975E-20    1.0000
   86     272.1        2.8490E-20    1.0000
   87     275.9        2.0890E-20    1.0000
   88     279.7        1.5020E-20    1.0000
   89     283.7        1.0400E-20    1.0000
   90     287.8        6.6420E-21    1.0000
   91     292.0        4.4700E-21    1.0000
   92     296.3        2.8920E-21    1.0000
   93     300.8        1.7420E-21    1.0000
   94     305.3        1.0862E-21    1.0000
   95     310.0        6.6600E-22    1.0000
   96     315.0        4.1250E-22    1.0000
   97     320.0        2.5200E-22    1.0000
   98     325.0        1.5300E-22    1.0000
   99     330.0        1.0600E-22    1.0000
  100     335.0        6.4550E-23    1.0000
  101     340.0        5.0200E-23    1.0000
  102     345.0        2.3600E-23    1.0000
  103     350.0        2.2839E-23    1.0000
  104     355.0        2.2077E-23    1.0000
  105     360.0        2.1316E-23    1.0000
  106     365.0        2.0555E-23    1.0000
  107     370.0        1.9794E-23    1.0000
  108     375.0        1.9032E-23    1.0000
  109     380.0        1.8271E-23    1.0000
  110     385.0        1.7510E-23    1.0000
  111     390.0        1.6748E-23    1.0000
  112     395.0        1.5987E-23    1.0000
  113     400.0        1.5226E-23    1.0000
  114     405.0        1.4465E-23    1.0000
  115     410.0        1.3703E-23    1.0000
  116     415.0        1.2942E-23    1.0000
  117     420.0        1.2181E-23    1.0000
  118     425.0        1.1419E-23    1.0000
  119     430.0        1.0658E-23    1.0000
  120     435.0        9.8968E-24    1.0000
  121     440.0        9.1355E-24    1.0000
  122     445.0        8.3742E-24    1.0000
  123     450.0        7.6129E-24    1.0000
  124     455.0        6.8516E-24    1.0000
  125     460.0        6.0903E-24    1.0000
  126     465.0        5.3290E-24    1.0000
  127     470.0        4.5677E-24    1.0000
  128     475.0        3.8065E-24    1.0000
  129     480.0        3.0452E-24    1.0000
  130     485.0        2.2839E-24    1.0000
  131     490.0        1.5226E-24    1.0000
  132     495.0        7.6129E-25    1.0000
  133     500.0        1.0000E-30    1.0000
  134     505.0        9.7826E-31    1.0000
  135     510.0        9.5652E-31    1.0000
  136     515.0        9.3478E-31    1.0000
  137     520.0        9.1304E-31    1.0000
  138     525.0        8.9131E-31    1.0000
  139     530.0        8.6957E-31    1.0000
  140     535.0        8.4783E-31    1.0000
  141     540.0        8.2609E-31    1.0000
  142     545.0        8.0435E-31    1.0000
  143     550.0        7.8261E-31    1.0000
  144     555.0        7.6087E-31    1.0000
  145     560.0        7.3913E-31    1.0000
  146     565.0        7.1739E-31    1.0000
  147     570.0        6.9566E-31    1.0000
  148     575.0        6.7392E-31    1.0000
  149     580.0        6.5218E-31    1.0000
  150     585.0        6.3044E-31    1.0000
  151     590.0        6.0870E-31    1.0000
  152     595.0        5.8696E-31    1.0000
  153     600.0        5.6522E-31    1.0000
  154     605.0        5.4348E-31    1.0000
  155     610.0        5.2174E-31    1.0000
  156     615.0        5.0001E-31    1.0000
  157     620.0        4.7827E-31    1.0000
  158     625.0        4.5653E-31    1.0000
  159     630.0        4.3479E-31    1.0000
  160     635.0        4.1305E-31    1.0000
  161     640.0        3.9131E-31    1.0000
  162     645.0        3.6957E-31    1.0000
  163     650.0        3.4783E-31    1.0000
  164     655.0        3.2609E-31    1.0000
  165     660.0        3.0435E-31    1.0000
  166     665.0        2.8262E-31    1.0000
  167     670.0        2.6088E-31    1.0000
  168     675.0        2.3914E-31    1.0000
  169     680.0        2.1740E-31    1.0000
  170     685.0        1.9566E-31    1.0000
  171     690.0        1.7392E-31    1.0000
  172     695.0        1.5218E-31    1.0000
  173     700.0        1.3044E-31    1.0000
  174     705.0        1.0870E-31    1.0000
