 int. wave (nm)     cross-section       phi
    1     121.5        7.2000E-18    0.0831
    2     116.7        1.8040E-17    0.2094
    3     117.3        1.7500E-17    0.1829
    4     117.9        2.4850E-17    0.1210
    5     118.7        1.8600E-17    0.1022
    6     119.4        2.2500E-17    0.0729
    7     120.2        1.8800E-17    0.0670
    8     120.8        1.9600E-17    0.0531
    9     121.6        8.3000E-18    0.0685
   10     122.3        1.7657E-17    0.0000
   11     123.1        6.4000E-18    0.0000
   12     123.8        2.2000E-17    0.0000
   13     124.6        4.0667E-18    0.0000
   14     125.4        2.5700E-17    0.0000
   15     126.2        5.2100E-18    0.0000
   16     127.0        1.3000E-17    0.0000
   17     127.8        3.4400E-18    0.0000
   18     128.6        9.7000E-18    0.0000
   19     129.4        3.7000E-18    0.0000
   20     130.3        1.6700E-17    0.0000
   21     131.1        5.3500E-18    0.0000
   22     132.0        1.1700E-17    0.0000
   23     132.9        5.6000E-18    0.0000
   24     133.8        1.5020E-17    0.0000
   25     134.6        7.4000E-18    0.0000
   26     135.6        1.4900E-17    0.0000
   27     136.5        6.3600E-18    0.0000
   28     137.4        1.4100E-17    0.0000
   29     138.4        4.8000E-18    0.0000
   30     139.9        1.1767E-17    0.0000
   31     141.8        2.9800E-18    0.0000
   32     143.9        2.2000E-18    0.0000
   33     145.9        1.2000E-18    0.0000
   34     148.1        8.5000E-19    0.0000
   35     150.4        7.4000E-19    0.0000
   36     152.6        3.7100E-19    0.0000
   37     155.0        3.7000E-19    0.0000
   38     157.4        3.0000E-19    0.0000
   39     160.0        2.0500E-19    0.0000
   40     162.6        3.2571E-19    0.0000
   41     165.3        7.7950E-19    0.0000
   42     168.1        1.3493E-18    0.0000
   43     170.9        2.0600E-18    0.0000
   44     173.1        1.4975E-18    0.0000
   45     174.6        3.7100E-18    0.0000
   46     176.2        2.3000E-18    0.0000
   47     177.8        6.0467E-18    0.0000
   48     179.4        2.8733E-18    0.0000
   49     181.0        9.8000E-18    0.0000
   50     182.7        4.5067E-18    0.0000
   51     184.3        1.1200E-17    0.0000
   52     186.1        8.8000E-18    0.0000
   53     187.8        9.6000E-18    0.0000
   54     189.6        1.0600E-17    0.0000
   55     191.4        8.5000E-18    0.0000
   56     193.2        1.3400E-17    0.0000
   57     195.1        7.5333E-18    0.0000
   58     197.0        1.4250E-17    0.0000
   59     199.0        5.8500E-18    0.0000
   60     201.0        1.2450E-17    0.0000
   61     203.1        4.1600E-18    0.0000
   62     205.1        1.0003E-17    0.0000
   63     207.3        1.7160E-18    0.0000
   64     209.4        4.6600E-18    0.0000
   65     211.6        8.4000E-19    0.0000
   66     213.9        3.0100E-19    0.0000
   67     216.2        4.9500E-19    0.0000
   68     218.6        1.5560E-19    0.0000
   69     221.0        1.3000E-19    0.0000
   70     223.5        6.0000E-21    0.0000
   71     226.0        2.1000E-21    0.0000
   72     228.6        1.2820E-22    0.0000
   73     231.2        3.3670E-23    0.0000
   74     233.9        3.6646E-24    0.0000
   75     236.7        3.5545E-24    0.0000
   76     239.5        3.4444E-24    0.0000
   77     242.4        3.3304E-24    0.0000
   78     245.4        3.2125E-24    0.0000
   79     248.5        3.0906E-24    0.0000
   80     251.6        2.9687E-24    0.0000
   81     254.8        2.8429E-24    0.0000
