 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.9389
    2     116.7        0.0000E+00    0.9381
    3     117.3        0.0000E+00    0.9382
    4     117.9        0.0000E+00    0.9383
    5     118.7        0.0000E+00    0.9385
    6     119.4        0.0000E+00    0.9386
    7     120.2        0.0000E+00    0.9387
    8     120.8        0.0000E+00    0.9388
    9     121.6        0.0000E+00    0.9389
   10     122.3        0.0000E+00    0.9390
   11     123.1        0.0000E+00    0.9391
   12     123.8        0.0000E+00    0.9392
   13     124.6        0.0000E+00    0.9394
   14     125.4        0.0000E+00    0.9395
   15     126.2        0.0000E+00    0.9396
   16     127.0        0.0000E+00    0.9397
   17     127.8        0.0000E+00    0.9399
   18     128.6        0.0000E+00    0.9400
   19     129.4        0.0000E+00    0.9401
   20     130.3        0.0000E+00    0.9403
   21     131.1        0.0000E+00    0.9404
   22     132.0        0.0000E+00    0.9405
   23     132.9        0.0000E+00    0.9407
   24     133.8        0.0000E+00    0.9408
   25     134.6        0.0000E+00    0.9409
   26     135.6        0.0000E+00    0.9411
   27     136.5        0.0000E+00    0.9412
   28     137.4        0.0000E+00    0.9414
   29     138.4        0.0000E+00    0.9415
   30     139.9        0.0000E+00    0.9417
   31     141.8        0.0000E+00    0.9420
   32     143.9        0.0000E+00    0.9424
   33     145.9        0.0000E+00    0.9427
   34     148.1        0.0000E+00    0.9430
   35     150.4        0.0000E+00    0.9434
   36     152.6        0.0000E+00    0.9437
   37     155.0        0.0000E+00    0.9441
   38     157.4        0.0000E+00    0.9445
   39     160.0        0.0000E+00    0.9449
   40     162.6        0.0000E+00    0.9453
   41     165.3        0.0000E+00    0.9457
   42     168.1        0.0000E+00    0.9461
   43     170.9        0.0000E+00    0.9466
   44     173.1        0.0000E+00    0.9469
   45     174.6        0.0000E+00    0.9471
   46     176.2        0.0000E+00    0.9474
   47     177.8        0.0000E+00    0.9476
   48     179.4        0.0000E+00    0.9479
   49     181.0        0.0000E+00    0.9481
   50     182.7        0.0000E+00    0.9484
   51     184.3        0.0000E+00    0.9486
   52     186.1        1.3144E-19    0.9489
   53     187.8        1.2200E-19    0.9492
   54     189.6        1.2000E-19    0.9495
   55     191.4        1.2100E-19    0.9498
   56     193.2        1.2400E-19    0.9494
   57     195.1        1.2500E-19    0.9438
   58     197.0        1.2600E-19    0.9382
   59     199.0        1.2600E-19    0.9324
   60     201.0        1.2600E-19    0.9265
   61     203.1        1.2281E-19    0.9203
   62     205.1        1.1900E-19    0.9144
   63     207.3        1.1100E-19    0.9079
   64     209.4        1.0300E-19    0.9018
   65     211.6        9.5000E-20    0.9000
   66     213.9        8.6000E-20    0.9000
   67     216.2        7.8000E-20    0.9000
   68     218.6        6.5000E-20    0.9000
   69     221.0        5.3000E-20    0.9000
   70     223.5        4.5000E-20    0.9000
   71     226.0        3.6000E-20    0.9000
   72     228.6        2.7000E-20    0.9000
   73     231.2        2.0000E-20    0.9000
   74     233.9        1.5000E-20    0.9000
   75     236.7        1.0000E-20    0.9000
   76     239.5        7.0000E-21    0.9000
   77     242.4        5.0667E-21    0.9000
   78     245.4        3.0000E-21    0.9000
   79     248.5        1.8750E-21    0.9000
   80     251.6        0.0000E+00    0.9000
   81     254.8        0.0000E+00    0.9000
   82     258.1        0.0000E+00    0.9000
   83     261.4        0.0000E+00    0.9000
   84     264.9        0.0000E+00    0.9000
   85     268.5        0.0000E+00    0.9000
   86     272.1        0.0000E+00    0.9000
   87     275.9        0.0000E+00    0.9000
   88     279.7        0.0000E+00    0.9000
   89     283.7        0.0000E+00    0.9000
   90     287.8        0.0000E+00    0.9000
   91     292.0        0.0000E+00    0.9000
   92     296.3        0.0000E+00    0.9000
   93     300.8        0.0000E+00    0.9000
   94     305.3        0.0000E+00    0.9000
   95     310.0        0.0000E+00    0.9000
   96     315.0        0.0000E+00    0.9000
   97     320.0        0.0000E+00    0.9000
   98     325.0        0.0000E+00    0.9000
   99     330.0        0.0000E+00    0.9000
  100     335.0        0.0000E+00    0.9000
  101     340.0        0.0000E+00    0.9000
  102     345.0        0.0000E+00    0.9000
  103     350.0        0.0000E+00    0.9000
  104     355.0        0.0000E+00    0.9000
  105     360.0        0.0000E+00    0.9000
  106     365.0        0.0000E+00    0.9000
  107     370.0        0.0000E+00    0.9000
  108     375.0        0.0000E+00    0.9000
  109     380.0        0.0000E+00    0.9000
  110     385.0        0.0000E+00    0.9000
  111     390.0        0.0000E+00    0.9000
  112     395.0        0.0000E+00    0.9000
  113     400.0        0.0000E+00    0.9000
  114     405.0        0.0000E+00    0.9000
  115     410.0        0.0000E+00    0.9000
  116     415.0        0.0000E+00    0.9000
  117     420.0        0.0000E+00    0.9000
  118     425.0        0.0000E+00    0.9000
  119     430.0        0.0000E+00    0.9000
  120     435.0        0.0000E+00    0.9000
  121     440.0        0.0000E+00    0.9000
  122     445.0        0.0000E+00    0.9000
  123     450.0        0.0000E+00    0.9000
  124     455.0        0.0000E+00    0.9000
  125     460.0        0.0000E+00    0.9000
  126     465.0        0.0000E+00    0.9000
  127     470.0        0.0000E+00    0.9000
  128     475.0        0.0000E+00    0.9000
  129     480.0        0.0000E+00    0.9000
  130     485.0        0.0000E+00    0.9000
  131     490.0        0.0000E+00    0.9000
  132     495.0        0.0000E+00    0.9000
  133     500.0        0.0000E+00    0.9000
  134     505.0        0.0000E+00    0.9000
  135     510.0        0.0000E+00    0.9000
  136     515.0        0.0000E+00    0.9000
  137     520.0        0.0000E+00    0.9000
  138     525.0        0.0000E+00    0.9000
  139     530.0        0.0000E+00    0.9000
  140     535.0        0.0000E+00    0.9000
  141     540.0        0.0000E+00    0.9000
  142     545.0        0.0000E+00    0.9000
  143     550.0        0.0000E+00    0.9000
  144     555.0        0.0000E+00    0.9000
  145     560.0        0.0000E+00    0.9000
  146     565.0        0.0000E+00    0.9000
  147     570.0        0.0000E+00    0.9000
  148     575.0        0.0000E+00    0.9000
  149     580.0        0.0000E+00    0.9000
  150     585.0        0.0000E+00    0.9000
  151     590.0        0.0000E+00    0.9000
