 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.9212
    2     116.7        0.0000E+00    0.9388
    3     117.3        0.0000E+00    0.9366
    4     117.9        0.0000E+00    0.9344
    5     118.7        0.0000E+00    0.9314
    6     119.4        0.0000E+00    0.9289
    7     120.2        0.0000E+00    0.9259
    8     120.8        0.0000E+00    0.9237
    9     121.6        0.0000E+00    0.9208
   10     122.3        0.0000E+00    0.9182
   11     123.1        0.0000E+00    0.9153
   12     123.8        0.0000E+00    0.9127
   13     124.6        0.0000E+00    0.9098
   14     125.4        0.0000E+00    0.9069
   15     126.2        0.0000E+00    0.9039
   16     127.0        0.0000E+00    0.9010
   17     127.8        0.0000E+00    0.8981
   18     128.6        0.0000E+00    0.8951
   19     129.4        0.0000E+00    0.8922
   20     130.3        0.0000E+00    0.8889
   21     131.1        0.0000E+00    0.8860
   22     132.0        0.0000E+00    0.8827
   23     132.9        0.0000E+00    0.8794
   24     133.8        0.0000E+00    0.8761
   25     134.6        0.0000E+00    0.8731
   26     135.6        0.0000E+00    0.8695
   27     136.5        0.0000E+00    0.8662
   28     137.4        0.0000E+00    0.8629
   29     138.4        0.0000E+00    0.8592
   30     139.9        0.0000E+00    0.8537
   31     141.8        0.0000E+00    0.8467
   32     143.9        0.0000E+00    0.8390
   33     145.9        0.0000E+00    0.8317
   34     148.1        0.0000E+00    0.8236
   35     150.4        0.0000E+00    0.8152
   36     152.6        0.0000E+00    0.8071
   37     155.0        0.0000E+00    0.7983
   38     157.4        0.0000E+00    0.7895
   39     160.0        0.0000E+00    0.7800
   40     162.6        0.0000E+00    0.7705
   41     165.3        0.0000E+00    0.7606
   42     168.1        0.0000E+00    0.7503
   43     170.9        0.0000E+00    0.7400
   44     173.1        0.0000E+00    0.7320
   45     174.6        0.0000E+00    0.7265
   46     176.2        0.0000E+00    0.7206
   47     177.8        0.0000E+00    0.7147
   48     179.4        0.0000E+00    0.7089
   49     181.0        0.0000E+00    0.7030
   50     182.7        0.0000E+00    0.6968
   51     184.3        0.0000E+00    0.6909
   52     186.1        0.0000E+00    0.6843
   53     187.8        0.0000E+00    0.6781
   54     189.6        0.0000E+00    0.6715
   55     191.4        0.0000E+00    0.6649
   56     193.2        0.0000E+00    0.6583
   57     195.1        0.0000E+00    0.6513
   58     197.0        0.0000E+00    0.6443
   59     199.0        0.0000E+00    0.6370
   60     201.0        0.0000E+00    0.6297
   61     203.1        0.0000E+00    0.6220
   62     205.1        0.0000E+00    0.6146
   63     207.3        0.0000E+00    0.6066
   64     209.4        0.0000E+00    0.5989
   65     211.6        0.0000E+00    0.5908
   66     213.9        0.0000E+00    0.5824
   67     216.2        0.0000E+00    0.5739
   68     218.6        0.0000E+00    0.5651
   69     221.0        0.0000E+00    0.5563
   70     223.5        0.0000E+00    0.5472
   71     226.0        0.0000E+00    0.5380
   72     228.6        0.0000E+00    0.5285
