 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    1.0000
    2     116.7        0.0000E+00    1.0000
    3     117.3        0.0000E+00    1.0000
    4     117.9        0.0000E+00    1.0000
    5     118.7        0.0000E+00    1.0000
    6     119.4        2.5960E-20    1.0000
    7     120.2        4.4680E-20    1.0000
    8     120.8        5.8720E-20    1.0000
    9     121.6        7.7440E-20    1.0000
   10     122.3        9.3820E-20    1.0000
   11     123.1        1.1254E-19    1.0000
   12     123.8        1.2892E-19    1.0000
   13     124.6        1.4764E-19    1.0000
   14     125.4        1.8292E-19    1.0000
   15     126.2        2.3476E-19    1.0000
   16     127.0        2.8660E-19    1.0000
   17     127.8        3.3844E-19    1.0000
   18     128.6        3.9028E-19    1.0000
   19     129.4        4.4212E-19    1.0000
   20     130.3        5.0173E-19    1.0000
   21     131.1        5.5690E-19    1.0000
   22     132.0        6.1900E-19    1.0000
   23     132.9        6.8110E-19    1.0000
   24     133.8        7.4320E-19    1.0000
   25     134.6        7.9785E-19    1.0000
   26     135.6        8.0512E-19    1.0000
   27     136.5        7.7380E-19    1.0000
   28     137.4        7.4248E-19    1.0000
   29     138.4        7.0768E-19    1.0000
   30     139.9        6.6612E-19    1.0000
   31     141.8        6.9052E-19    1.0000
   32     143.9        7.3546E-19    1.0000
   33     145.9        7.3151E-19    1.0000
   34     148.1        6.6600E-19    1.0000
   35     150.4        5.9014E-19    1.0000
   36     152.6        4.9616E-19    1.0000
   37     155.0        3.9309E-19    1.0000
   38     157.4        2.9648E-19    1.0000
   39     160.0        1.9782E-19    1.0000
   40     162.6        1.2779E-19    1.0000
   41     165.3        6.8489E-20    1.0000
   42     168.1        4.0382E-20    1.0000
   43     170.9        2.0895E-20    1.0000
   44     173.1        1.3854E-20    1.0000
   45     174.6        9.1932E-21    1.0000
   46     176.2        6.4664E-21    1.0000
   47     177.8        4.6616E-21    1.0000
   48     179.4        2.8672E-21    1.0000
   49     181.0        1.8606E-21    1.0000
   50     182.7        1.3176E-21    1.0000
   51     184.3        8.0927E-22    1.0000
   52     186.1        4.8378E-22    1.0000
   53     187.8        3.3044E-22    1.0000
   54     189.6        1.7254E-22    1.0000
   55     191.4        9.8484E-23    1.0000
   56     193.2        5.5392E-23    1.0000
   57     195.1        1.4436E-23    1.0000
   58     197.0        2.2000E-24    1.0000
   59     199.0        3.6600E-24    1.0000
   60     201.0        1.9000E-24    1.0000
   61     203.1        9.7760E-25    1.0000
   62     205.1        9.0293E-25    1.0000
   63     207.3        8.2080E-25    1.0000
   64     209.4        7.4240E-25    1.0000
   65     211.6        6.9760E-25    1.0000
   66     213.9        6.6540E-25    1.0000
   67     216.2        6.3320E-25    1.0000
   68     218.6        5.9960E-25    1.0000
   69     221.0        5.7056E-25    1.0000
   70     223.5        5.4694E-25    1.0000
   71     226.0        5.2333E-25    1.0000
   72     228.6        4.9878E-25    1.0000
   73     231.2        4.7422E-25    1.0000
   74     233.9        4.4872E-25    1.0000
   75     236.7        4.2228E-25    1.0000
   76     239.5        4.0000E-25    1.0000
   77     242.4        3.8067E-25    1.0000
