 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.0400
    2     116.7        0.0000E+00    0.0400
    3     117.3        0.0000E+00    0.0400
    4     117.9        0.0000E+00    0.0400
    5     118.7        0.0000E+00    0.0400
    6     119.4        0.0000E+00    0.0400
    7     120.2        0.0000E+00    0.0400
    8     120.8        0.0000E+00    0.0400
    9     121.6        0.0000E+00    0.0400
   10     122.3        0.0000E+00    0.0400
   11     123.1        0.0000E+00    0.0400
   12     123.8        0.0000E+00    0.0400
   13     124.6        0.0000E+00    0.0400
   14     125.4        0.0000E+00    0.0400
   15     126.2        0.0000E+00    0.0400
   16     127.0        0.0000E+00    0.0400
   17     127.8        0.0000E+00    0.0400
   18     128.6        0.0000E+00    0.0400
   19     129.4        0.0000E+00    0.0400
   20     130.3        0.0000E+00    0.0400
   21     131.1        0.0000E+00    0.0400
   22     132.0        0.0000E+00    0.0400
   23     132.9        0.0000E+00    0.0400
   24     133.8        0.0000E+00    0.0400
   25     134.6        0.0000E+00    0.0400
   26     135.6        0.0000E+00    0.0400
   27     136.5        0.0000E+00    0.0400
   28     137.4        0.0000E+00    0.0400
   29     138.4        0.0000E+00    0.0400
   30     139.9        0.0000E+00    0.0400
   31     141.8        0.0000E+00    0.0400
   32     143.9        0.0000E+00    0.0400
   33     145.9        0.0000E+00    0.0400
   34     148.1        0.0000E+00    0.0400
   35     150.4        0.0000E+00    0.0400
   36     152.6        0.0000E+00    0.0400
   37     155.0        0.0000E+00    0.0400
   38     157.4        0.0000E+00    0.0400
   39     160.0        0.0000E+00    0.0400
   40     162.6        0.0000E+00    0.0400
   41     165.3        0.0000E+00    0.0400
   42     168.1        0.0000E+00    0.0400
   43     170.9        0.0000E+00    0.0400
   44     173.1        0.0000E+00    0.0400
   45     174.6        0.0000E+00    0.0400
   46     176.2        0.0000E+00    0.0400
   47     177.8        0.0000E+00    0.0400
   48     179.4        0.0000E+00    0.0400
   49     181.0        0.0000E+00    0.0400
   50     182.7        0.0000E+00    0.0400
   51     184.3        0.0000E+00    0.0400
   52     186.1        0.0000E+00    0.0400
   53     187.8        0.0000E+00    0.0400
   54     189.6        0.0000E+00    0.0400
   55     191.4        0.0000E+00    0.0400
   56     193.2        0.0000E+00    0.0400
   57     195.1        0.0000E+00    0.0400
   58     197.0        0.0000E+00    0.0400
   59     199.0        0.0000E+00    0.0400
   60     201.0        0.0000E+00    0.0400
   61     203.1        0.0000E+00    0.0400
   62     205.1        0.0000E+00    0.0400
   63     207.3        0.0000E+00    0.0400
   64     209.4        0.0000E+00    0.0400
   65     211.6        0.0000E+00    0.0400
   66     213.9        0.0000E+00    0.0400
   67     216.2        0.0000E+00    0.0400
   68     218.6        0.0000E+00    0.0400
   69     221.0        0.0000E+00    0.0400
   70     223.5        0.0000E+00    0.0400
   71     226.0        0.0000E+00    0.0400
   72     228.6        0.0000E+00    0.0400
   73     231.2        0.0000E+00    0.0400
   74     233.9        0.0000E+00    0.0400
   75     236.7        0.0000E+00    0.0400
   76     239.5        0.0000E+00    0.0400
   77     242.4        0.0000E+00    0.0400
   78     245.4        0.0000E+00    0.0400
   79     248.5        0.0000E+00    0.0400
   80     251.6        0.0000E+00    0.0400
   81     254.8        0.0000E+00    0.0400
   82     258.1        0.0000E+00    0.0400
   83     261.4        0.0000E+00    0.0400
   84     264.9        0.0000E+00    0.0400
   85     268.5        0.0000E+00    0.0400
   86     272.1        0.0000E+00    0.0400
   87     275.9        0.0000E+00    0.0400
   88     279.7        0.0000E+00    0.0400
   89     283.7        0.0000E+00    0.0400
   90     287.8        8.8400E-21    0.0400
   91     292.0        1.0100E-20    0.0400
   92     296.3        1.1260E-20    0.0400
   93     300.8        1.2000E-20    0.0400
   94     305.3        1.1880E-20    0.0400
   95     310.0        1.0000E-20    0.0400
   96     315.0        8.1000E-21    0.0400
   97     320.0        5.5000E-21    0.0400
   98     325.0        2.8000E-21    0.0400
