 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.6100
    2     116.7        0.0000E+00    0.6100
    3     117.3        0.0000E+00    0.6100
    4     117.9        0.0000E+00    0.6100
    5     118.7        0.0000E+00    0.6100
    6     119.4        0.0000E+00    0.6100
    7     120.2        0.0000E+00    0.6100
    8     120.8        0.0000E+00    0.6100
    9     121.6        0.0000E+00    0.6100
   10     122.3        0.0000E+00    0.6100
   11     123.1        0.0000E+00    0.6100
   12     123.8        0.0000E+00    0.6100
   13     124.6        0.0000E+00    0.6100
   14     125.4        0.0000E+00    0.6100
   15     126.2        0.0000E+00    0.6100
   16     127.0        0.0000E+00    0.6100
   17     127.8        0.0000E+00    0.6100
   18     128.6        0.0000E+00    0.6100
   19     129.4        0.0000E+00    0.6100
   20     130.3        0.0000E+00    0.6100
   21     131.1        0.0000E+00    0.6100
   22     132.0        0.0000E+00    0.6100
   23     132.9        0.0000E+00    0.6100
   24     133.8        0.0000E+00    0.6100
   25     134.6        0.0000E+00    0.6100
   26     135.6        0.0000E+00    0.6100
   27     136.5        0.0000E+00    0.6100
   28     137.4        0.0000E+00    0.6100
   29     138.4        0.0000E+00    0.6100
   30     139.9        0.0000E+00    0.6100
   31     141.8        0.0000E+00    0.6100
   32     143.9        0.0000E+00    0.6100
   33     145.9        0.0000E+00    0.6100
   34     148.1        0.0000E+00    0.6100
   35     150.4        0.0000E+00    0.6100
   36     152.6        0.0000E+00    0.6100
   37     155.0        0.0000E+00    0.6100
   38     157.4        0.0000E+00    0.6100
   39     160.0        0.0000E+00    0.6100
   40     162.6        0.0000E+00    0.6100
   41     165.3        0.0000E+00    0.6100
   42     168.1        0.0000E+00    0.6100
   43     170.9        0.0000E+00    0.6100
   44     173.1        0.0000E+00    0.6100
   45     174.6        0.0000E+00    0.6100
   46     176.2        0.0000E+00    0.6100
   47     177.8        0.0000E+00    0.6100
   48     179.4        0.0000E+00    0.6100
   49     181.0        0.0000E+00    0.6100
   50     182.7        0.0000E+00    0.6100
   51     184.3        0.0000E+00    0.6100
   52     186.1        0.0000E+00    0.6100
   53     187.8        0.0000E+00    0.6100
   54     189.6        1.0255E-17    0.6100
   55     191.4        9.5568E-18    0.6100
   56     193.2        8.8584E-18    0.6100
   57     195.1        8.1094E-18    0.6100
   58     197.0        7.1480E-18    0.6100
   59     199.0        6.1360E-18    0.6100
   60     201.0        5.2380E-18    0.6100
   61     203.1        4.4148E-18    0.6100
   62     205.1        3.6448E-18    0.6100
   63     207.3        3.0904E-18    0.6100
   64     209.4        2.5612E-18    0.6100
   65     211.6        2.1636E-18    0.6100
   66     213.9        1.8094E-18    0.6100
   67     216.2        1.5344E-18    0.6100
   68     218.6        1.3232E-18    0.6100
   69     221.0        1.1504E-18    0.6100
   70     223.5        1.0264E-18    0.6100
   71     226.0        9.2320E-19    0.6100
   72     228.6        8.4832E-19    0.6100
   73     231.2        7.8160E-19    0.6100
   74     233.9        7.2220E-19    0.6100
   75     236.7        6.6162E-19    0.6100
   76     239.5        6.0170E-19    0.6100
   77     242.4        5.4588E-19    0.6100
   78     245.4        4.9068E-19    0.6100
   79     248.5        4.4170E-19    0.6100
   80     251.6        3.9656E-19    0.6100
   81     254.8        3.5368E-19    0.6100
   82     258.1        3.0574E-19    0.6100
   83     261.4        2.6288E-19    0.6100
   84     264.9        2.2508E-19    0.6100
   85     268.5        1.9180E-19    0.6100
   86     272.1        1.5952E-19    0.6100
   87     275.9        1.2662E-19    0.6100
   88     279.7        9.5460E-20    0.6100
   89     283.7        7.0800E-20    0.6100
   90     287.8        5.0120E-20    0.6100
   91     292.0        3.4400E-20    0.6100
   92     296.3        2.3400E-20    0.6100
   93     300.8        1.5200E-20    0.6100
   94     305.3        1.0760E-20    0.6100
   95     310.0        7.0000E-21    0.6100
   96     315.0        4.0000E-21    0.6100
   97     320.0        3.0000E-21    0.6100
   98     325.0        2.0000E-21    0.6100
   99     330.0        1.0000E-21    0.6100
  100     335.0        0.0000E+00    0.6100
  101     340.0        0.0000E+00    0.6100
  102     345.0        0.0000E+00    0.6100
  103     350.0        0.0000E+00    0.6100
  104     355.0        0.0000E+00    0.6100
  105     360.0        0.0000E+00    0.6100
  106     365.0        0.0000E+00    0.6100
  107     370.0        0.0000E+00    0.6100
  108     375.0        0.0000E+00    0.6100
  109     380.0        0.0000E+00    0.6100
  110     385.0        0.0000E+00    0.6100
  111     390.0        0.0000E+00    0.6100
  112     395.0        0.0000E+00    0.6100
  113     400.0        0.0000E+00    0.6100
  114     405.0        0.0000E+00    0.6100
  115     410.0        0.0000E+00    0.6100
  116     415.0        0.0000E+00    0.6100
  117     420.0        0.0000E+00    0.6100
  118     425.0        0.0000E+00    0.6100
  119     430.0        0.0000E+00    0.6100
  120     435.0        0.0000E+00    0.6100
  121     440.0        0.0000E+00    0.6100
  122     445.0        0.0000E+00    0.6100
  123     450.0        0.0000E+00    0.6100
  124     455.0        0.0000E+00    0.6100
  125     460.0        0.0000E+00    0.6100
  126     465.0        0.0000E+00    0.6100
  127     470.0        0.0000E+00    0.6100
  128     475.0        0.0000E+00    0.6100
  129     480.0        0.0000E+00    0.6100
  130     485.0        0.0000E+00    0.6100
  131     490.0        0.0000E+00    0.6100
  132     495.0        0.0000E+00    0.6100
  133     500.0        0.0000E+00    0.6100
  134     505.0        0.0000E+00    0.6100
  135     510.0        0.0000E+00    0.6100
  136     515.0        0.0000E+00    0.6100
  137     520.0        0.0000E+00    0.6100
  138     525.0        0.0000E+00    0.6100
  139     530.0        0.0000E+00    0.6100
  140     535.0        0.0000E+00    0.6100
  141     540.0        0.0000E+00    0.6100
  142     545.0        0.0000E+00    0.6100
  143     550.0        0.0000E+00    0.6100
  144     555.0        0.0000E+00    0.6100
  145     560.0        0.0000E+00    0.6100
  146     565.0        0.0000E+00    0.6100
  147     570.0        0.0000E+00    0.6100
  148     575.0        0.0000E+00    0.6100
  149     580.0        0.0000E+00    0.6100
  150     585.0        0.0000E+00    0.6100
  151     590.0        0.0000E+00    0.6100
  152     595.0        0.0000E+00    0.6100
  153     600.0        0.0000E+00    0.6100
  154     605.0        0.0000E+00    0.6100
  155     610.0        0.0000E+00    0.6100
  156     615.0        0.0000E+00    0.6100
  157     620.0        0.0000E+00    0.6100
  158     625.0        0.0000E+00    0.6100
  159     630.0        0.0000E+00    0.6100
  160     635.0        0.0000E+00    0.6100
  161     640.0        0.0000E+00    0.6100
  162     645.0        0.0000E+00    0.6100
  163     650.0        0.0000E+00    0.6100
  164     655.0        0.0000E+00    0.6100
  165     660.0        0.0000E+00    0.6100
  166     665.0        0.0000E+00    0.6100
  167     670.0        0.0000E+00    0.6100
  168     675.0        0.0000E+00    0.6100
  169     680.0        0.0000E+00    0.6100
  170     685.0        0.0000E+00    0.6100
  171     690.0        0.0000E+00    0.6100
  172     695.0        0.0000E+00    0.6100
  173     700.0        0.0000E+00    0.6100
  174     705.0        0.0000E+00    0.6100
  175     710.0        0.0000E+00    0.6100
  176     715.0        0.0000E+00    0.6100
  177     720.0        0.0000E+00    0.6100
  178     725.0        0.0000E+00    0.6100
  179     730.0        0.0000E+00    0.6100
  180     735.0        0.0000E+00    0.6100
  181     740.0        0.0000E+00    0.6100
  182     745.0        0.0000E+00    0.6100
  183     750.0        0.0000E+00    0.6100
  184     755.0        0.0000E+00    0.6100
  185     760.0        0.0000E+00    0.6100
  186     765.0        0.0000E+00    0.6100
  187     770.0        0.0000E+00    0.6100
  188     775.0        0.0000E+00    0.6100
  189     780.0        0.0000E+00    0.6100
  190     785.0        0.0000E+00    0.6100
  191     790.0        0.0000E+00    0.6100
  192     795.0        0.0000E+00    0.6100
  193     800.0        0.0000E+00    0.6100
  194     805.0        0.0000E+00    0.6100
  195     810.0        0.0000E+00    0.6100
  196     815.0        0.0000E+00    0.6100
  197     820.0        0.0000E+00    0.6100
  198     825.0        0.0000E+00    0.6100
  199     830.0        0.0000E+00    0.6100
  200     835.0        0.0000E+00    0.6100
  201     840.0        0.0000E+00    0.6100
  202     845.0        0.0000E+00    0.6100
  203     850.0        0.0000E+00    0.6100
