λ,Φ,ΔΦ,species
290.0,0.19,NaN,H2
300.0,0.34,NaN,H2
310.0,0.48,NaN,H2
320.0,0.6,NaN,H2
330.0,0.71,NaN,H2
340.0,0.82,NaN,H2
350.0,0.91,NaN,H2
360.0,0.99,NaN,H2
290.0,0.19,NaN,CO
300.0,0.34,NaN,CO
310.0,0.48,NaN,CO
320.0,0.6,NaN,CO
330.0,0.71,NaN,CO
340.0,0.82,NaN,CO
350.0,0.91,NaN,CO
360.0,0.99,NaN,CO
