λ,Φ,ΔΦ,species
290.0,0.0629,NaN,CH4
300.0,0.0106,NaN,CH4
313.0,0.0183,NaN,CH4
320.0,0.0787,NaN,CH4
331.2,0.035,NaN,CH4
290.0,0.0629,NaN,CO
300.0,0.0106,NaN,CO
313.0,0.0183,NaN,CO
320.0,0.0787,NaN,CO
331.2,0.035,NaN,CO
