λ,σ,Δσ
340.992,1.65e-18,NaN
348.556,2.14e-18,NaN
356.535,2.55e-18,NaN
365.045,2.86e-18,NaN
374.05,2.98e-18,NaN
383.512,2.82e-18,NaN
393.643,2.47e-18,NaN
404.513,2.14e-18,NaN
415.802,1.49e-18,NaN
427.842,8.86e-19,NaN
